,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
0,ak,bristol bay borough,877,116340,2,2.0,4.75,4.0,10.0,0.2
1,ak,sitka city and borough,8647,66157,8,2.0,3.8125,12.5,13.0,0.6153846153846154
2,ak,matanuska-susitna borough,107610,45608,8,1.625,4.1875,44.0,22.0,0.36363636363636365
3,ak,kenai peninsula borough,58533,50466,7,1.7142857142857142,4.357142857142857,6.428571428571429,29.0,0.2413793103448276
4,ak,juneau city and borough,32113,62774,12,1.9166666666666667,3.0833333333333335,20.5,22.0,0.5454545454545454
5,ak,haines borough,2474,53013,2,2.0,4.5,5.0,6.0,0.3333333333333333
6,ak,anchorage municipality,291538,61425,30,1.9,3.2666666666666666,31.433333333333334,108.0,0.2777777777777778
7,al,tuscaloosa,101113,35365,18,2.0,3.4722222222222223,20.666666666666668,44.0,0.4090909090909091
8,al,talladega,15291,30917,6,1.5,3.0,3.6666666666666665,9.0,0.6666666666666666
9,al,butler,1739,32862,16,2.0,4.03125,11.0625,53.0,0.3018867924528302
10,al,mobile,189572,34661,41,1.829268292682927,3.158536585365854,18.585365853658537,137.0,0.29927007299270075
11,al,cherokee,1004,31688,25,1.76,3.3,8.8,95.0,0.2631578947368421
12,al,clay,9646,29443,17,1.8823529411764706,3.235294117647059,13.470588235294118,39.0,0.4358974358974359
13,al,montgomery,198218,39060,26,1.8461538461538463,3.076923076923077,18.384615384615383,99.0,0.26262626262626265
14,al,elmore,1441,36665,11,1.8181818181818181,3.090909090909091,9.636363636363637,16.0,0.6875
15,al,fayette,4327,30747,2,2.0,4.75,12.5,7.0,0.2857142857142857
16,al,cullman,15858,35144,8,1.875,3.0,10.125,12.0,0.6666666666666666
17,al,geneva,4335,30997,15,1.8666666666666667,3.5,11.733333333333333,41.0,0.36585365853658536
18,al,jackson,4742,32986,14,1.7857142857142858,3.5357142857142856,8.714285714285714,32.0,0.4375
19,al,madison,50440,45274,29,1.8620689655172413,3.2586206896551726,12.206896551724139,81.0,0.35802469135802467
20,al,marion,3252,29422,8,1.875,2.6875,7.0,12.0,0.6666666666666666
21,al,franklin,126,30044,53,1.7924528301886793,3.0849056603773586,13.660377358490566,203.0,0.26108374384236455
22,ar,lonoke,4262,35564,6,1.8333333333333333,3.5833333333333335,8.833333333333334,8.0,0.75
23,ar,washington,167,35135,18,1.7777777777777777,3.5277777777777777,15.277777777777779,56.0,0.32142857142857145
24,ar,van buren,23691,29374,8,1.625,3.5625,19.625,11.0,0.7272727272727273
25,ar,searcy,23768,26785,10,1.8,3.1,5.4,12.0,0.8333333333333334
26,ar,st. francis,233,25498,5,2.0,4.2,10.0,10.0,0.5
27,ar,perry,274,31447,29,1.793103448275862,3.189655172413793,17.689655172413794,75.0,0.38666666666666666
28,ar,madison,696,32411,13,1.5384615384615385,2.923076923076923,12.538461538461538,14.0,0.9285714285714286
29,ar,lincoln,2474,24404,15,1.8,3.7666666666666666,18.133333333333333,65.0,0.23076923076923078
30,ar,marion,12364,27465,22,1.5909090909090908,3.0681818181818183,22.636363636363637,82.0,0.2682926829268293
31,ar,garland,239,35645,48,1.7916666666666667,3.3229166666666665,21.5625,219.0,0.2191780821917808
32,ar,benton,36403,74292,10,1.8,3.35,14.3,19.0,0.5263157894736842
33,ar,bradley,528,34423,53,1.7735849056603774,2.9339622641509435,19.58490566037736,189.0,0.2804232804232804
34,ar,conway,66426,36965,15,1.8666666666666667,3.3333333333333335,10.333333333333334,22.0,0.6818181818181818
35,ar,johnson,3736,27625,13,1.8461538461538463,3.1153846153846154,11.846153846153847,20.0,0.65
36,ar,franklin,191,31801,11,1.4545454545454546,3.909090909090909,3.909090909090909,27.0,0.4074074074074074
37,ar,fulton,194,26383,5,1.6,3.8,10.8,5.0,1.0
38,az,pima,2512,38031,6,2.0,2.8333333333333335,10.5,11.0,0.5454545454545454
39,az,maricopa,50024,41197,145,1.8551724137931034,3.1241379310344826,62.641379310344824,603.0,0.24046434494195687
40,ca,tulare,64475,37121,18,1.7777777777777777,3.25,56.5,35.0,0.5142857142857142
41,ca,san diego,1425976,52214,130,1.8846153846153846,3.2884615384615383,146.6076923076923,733.0,0.17735334242837653
42,ca,sonoma,11248,51565,7,2.0,3.857142857142857,116.71428571428571,38.0,0.18421052631578946
43,ca,santa cruz,64725,56549,28,1.8214285714285714,3.0892857142857144,107.57142857142857,92.0,0.30434782608695654
44,ca,santa clara,129488,79055,63,1.8571428571428572,2.888888888888889,85.04761904761905,186.0,0.3387096774193548
45,ca,santa barbara,91350,53758,25,1.96,3.5,147.08,113.0,0.22123893805309736
46,ca,san mateo,105025,93765,31,1.8709677419354838,3.0483870967741935,93.38709677419355,78.0,0.3974358974358974
47,ca,san luis obispo,47446,48532,16,1.9375,3.90625,196.375,52.0,0.3076923076923077
48,ca,san joaquin,4032,37643,57,1.7017543859649122,3.026315789473684,39.78947368421053,205.0,0.2780487804878049
49,ca,san francisco,883305,99990,129,1.7674418604651163,3.135658914728682,116.35658914728683,624.0,0.20673076923076922
50,ca,ventura,111128,53031,33,1.696969696969697,2.742424242424242,103.72727272727273,83.0,0.39759036144578314
51,ca,tehama,421,36005,17,1.8823529411764706,3.6176470588235294,59.588235294117645,55.0,0.3090909090909091
52,ca,sacramento,508529,45187,79,1.7721518987341771,3.018987341772152,80.0379746835443,264.0,0.29924242424242425
53,ca,riverside,330063,34753,111,1.7207207207207207,2.6666666666666665,54.531531531531535,379.0,0.2928759894459103
54,ca,alameda,78338,59085,33,1.606060606060606,3.0606060606060606,87.96969696969697,96.0,0.34375
55,ca,san bernardino,215941,34320,30,1.6333333333333333,2.9833333333333334,53.13333333333333,125.0,0.24
56,ca,fresno,530093,37434,36,1.8888888888888888,3.0694444444444446,58.0,124.0,0.2903225806451613
57,ca,imperial,17695,32890,9,1.2222222222222223,2.2222222222222223,10.777777777777779,12.0,0.75
58,ca,los angeles,3990456,52233,126,1.8174603174603174,3.4007936507936507,144.37301587301587,1700.0,0.07411764705882352
59,ca,colusa,5911,41877,9,1.3333333333333333,3.5555555555555554,40.888888888888886,12.0,0.75
60,ca,merced,83316,35361,16,1.6875,2.59375,37.125,21.0,0.7619047619047619
61,ca,monterey,28289,47557,51,1.803921568627451,3.235294117647059,124.82352941176471,192.0,0.265625
62,ca,napa,79263,59563,13,1.9230769230769231,3.6923076923076925,112.84615384615384,118.0,0.11016949152542373
63,ca,orange,139484,57165,66,1.803030303030303,3.022727272727273,183.9848484848485,215.0,0.30697674418604654
64,ca,madera,65706,35754,33,1.9090909090909092,3.0606060606060606,71.27272727272727,118.0,0.2796610169491525
65,co,montezuma,68,39527,15,1.8,3.533333333333333,30.466666666666665,75.0,0.2
66,co,sedgwick,140,54366,15,1.6,4.033333333333333,12.333333333333334,58.0,0.25862068965517243
67,co,saguache,504,27918,25,1.72,4.06,24.6,116.0,0.21551724137931033
68,co,pueblo,111750,33932,16,1.8125,3.0,23.6875,38.0,0.42105263157894735
69,co,pitkin,72,126611,11,2.0,4.136363636363637,34.45454545454545,39.0,0.28205128205128205
70,co,ouray,1010,51437,14,2.0,4.214285714285714,28.285714285714285,25.0,0.56
71,co,montrose,19512,34155,9,1.7777777777777777,3.3333333333333335,24.666666666666668,14.0,0.6428571428571429
72,co,moffat,120,40342,25,1.64,3.84,19.96,110.0,0.22727272727272727
73,co,yuma,3460,52760,13,1.8461538461538463,3.6923076923076925,11.461538461538462,24.0,0.5416666666666666
74,co,kit carson,238,35048,11,1.7272727272727273,3.4545454545454546,11.636363636363637,15.0,0.7333333333333333
75,co,kiowa,757,52054,127,1.8818897637795275,3.251968503937008,47.45669291338583,687.0,0.1848617176128093
76,co,gunnison,6594,40429,10,1.9,3.45,17.1,17.0,0.5882352941176471
77,co,eagle,6961,60847,10,1.9,3.8,25.5,62.0,0.16129032258064516
78,co,dolores,958,33107,17,1.588235294117647,3.735294117647059,25.176470588235293,26.0,0.6538461538461539
79,co,denver,716492,68046,127,1.8661417322834646,3.0393700787401574,50.70866141732284,498.0,0.25502008032128515
80,co,delta,8920,33209,3,1.6666666666666667,2.1666666666666665,7.333333333333333,6.0,0.5
81,co,crowley,167,18464,10,1.6,3.1,8.6,11.0,0.9090909090909091
82,co,alamosa,9997,32221,10,1.8,3.5,19.3,12.0,0.8333333333333334
83,co,las animas,2190,37013,16,1.5,3.3125,9.9375,31.0,0.5161290322580645
84,ct,windham,24706,41381,5,1.8,3.1,17.2,9.0,0.5555555555555556
85,ct,tolland,14655,50980,54,1.8518518518518519,2.9166666666666665,25.962962962962962,179.0,0.3016759776536313
86,ct,litchfield,8127,56884,2,2.0,2.0,6.0,5.0,0.4
87,ct,new haven,130418,50286,12,1.75,2.7083333333333335,36.416666666666664,28.0,0.42857142857142855
88,ct,new london,26939,51200,16,1.75,3.0625,27.5625,30.0,0.5333333333333333
89,ct,hartford,122587,57564,16,1.875,3.0,40.0625,35.0,0.45714285714285713
90,ct,fairfield,61952,102612,9,1.8888888888888888,2.9444444444444446,29.0,12.0,0.75
91,de,new castle,5529,49300,15,2.0,3.3333333333333335,34.4,43.0,0.3488372093023256
92,fl,sarasota,57738,54984,48,1.8958333333333333,3.40625,21.479166666666668,216.0,0.2222222222222222
93,fl,seminole,18866,41339,40,1.625,3.675,18.325,130.0,0.3076923076923077
94,fl,palm beach,8802,66126,22,1.8181818181818181,3.0454545454545454,54.86363636363637,87.0,0.25287356321839083
95,fl,madison,2797,28449,5,1.6,2.7,8.2,6.0,0.8333333333333334
96,fl,lee,328,44543,5,1.6,2.7,8.2,6.0,0.8333333333333334
97,fl,alachua,9949,38638,2,1.5,2.0,10.5,5.0,0.4
98,fl,okeechobee,5731,28601,9,1.6666666666666667,2.6666666666666665,4.555555555555555,16.0,0.5625
99,ga,jefferson,11704,28456,14,1.8571428571428572,3.25,12.142857142857142,27.0,0.5185185185185185
100,ga,lumpkin,1197,31917,7,1.5714285714285714,2.7142857142857144,8.714285714285714,16.0,0.4375
101,ga,madison,4155,31698,7,1.8571428571428572,3.357142857142857,5.857142857142857,10.0,0.7
102,ga,mitchell,193,29523,6,1.5,3.0833333333333335,5.333333333333333,10.0,0.6
103,ga,monroe,13573,39206,43,1.8604651162790697,2.872093023255814,16.372093023255815,159.0,0.27044025157232704
104,ga,morgan,1846,41424,22,1.7727272727272727,3.227272727272727,11.045454545454545,91.0,0.24175824175824176
105,ga,oglethorpe,1159,34291,45,1.6222222222222222,3.1444444444444444,14.2,190.0,0.23684210526315788
106,ga,pulaski,269,25958,13,1.7692307692307692,3.4615384615384617,12.384615384615385,32.0,0.40625
107,ga,quitman,3703,26489,19,1.894736842105263,3.736842105263158,26.36842105263158,67.0,0.2835820895522388
108,ga,screven,761,29505,5,1.6,2.1,3.8,11.0,0.45454545454545453
109,ga,washington,4001,31659,7,1.2857142857142858,3.0714285714285716,4.571428571428571,9.0,0.7777777777777778
110,ga,white,722,30534,14,1.7142857142857142,3.2142857142857144,12.071428571428571,32.0,0.4375
111,ga,macon,153095,28018,18,1.9444444444444444,3.3333333333333335,25.72222222222222,64.0,0.28125
112,ga,oconee,244,55452,15,1.7333333333333334,3.7666666666666666,22.733333333333334,68.0,0.22058823529411764
113,ga,jasper,3941,32539,152,1.9210526315789473,3.299342105263158,28.519736842105264,893.0,0.1702127659574468
114,ga,newton,579,29625,27,1.7407407407407407,2.925925925925926,11.296296296296296,119.0,0.226890756302521
115,ga,haralson,193,31520,41,1.8048780487804879,2.8902439024390243,20.48780487804878,161.0,0.2546583850931677
116,ga,gordon,1882,30915,33,1.8181818181818181,3.272727272727273,16.696969696969695,95.0,0.3473684210526316
117,ga,franklin,924,32534,129,1.7674418604651163,2.9302325581395348,35.31782945736434,614.0,0.21009771986970685
118,ga,forsyth,4117,54651,9,1.7777777777777777,3.2222222222222223,10.333333333333334,10.0,0.9
119,ga,douglas,11616,31349,6,1.6666666666666667,2.5,3.3333333333333335,7.0,0.8571428571428571
120,ga,decatur,25732,31946,5,2.0,3.1,44.6,9.0,0.5555555555555556
121,ga,dawson,4102,37402,31,1.7419354838709677,2.9838709677419355,11.96774193548387,130.0,0.23846153846153847
122,ga,crawford,832,29600,14,1.8571428571428572,3.5714285714285716,28.785714285714285,50.0,0.28
123,ga,colquitt,1824,27507,9,1.5555555555555556,2.6666666666666665,6.111111111111111,16.0,0.5625
124,ga,cobb,346,48253,12,1.8333333333333333,3.5,16.833333333333332,49.0,0.24489795918367346
125,ga,clayton,2183,25550,5,1.8,3.0,7.8,7.0,0.7142857142857143
126,ga,calhoun,16966,21655,10,1.7,3.35,9.1,19.0,0.5263157894736842
127,ga,brooks,555,31146,17,1.7058823529411764,3.1470588235294117,15.764705882352942,25.0,0.68
128,ga,bartow,256,33267,54,1.7777777777777777,2.8425925925925926,13.25925925925926,180.0,0.3
129,ga,baldwin,3384,29192,3,2.0,2.6666666666666665,9.0,5.0,0.6
130,ga,jackson,5083,34627,14,1.9285714285714286,3.392857142857143,13.071428571428571,31.0,0.45161290322580644
131,hi,honolulu,347397,50988,28,1.8928571428571428,3.267857142857143,174.35714285714286,193.0,0.14507772020725387
132,ia,boone,12470,45036,4,2.0,3.625,7.5,5.0,0.8
133,ia,hamilton,133,50618,7,1.8571428571428572,3.357142857142857,6.285714285714286,17.0,0.4117647058823529
134,ia,greene,1068,48116,5,1.6,4.1,11.0,13.0,0.38461538461538464
135,ia,fremont,718,43944,10,1.9,2.65,5.6,17.0,0.5882352941176471
136,ia,franklin,134,50235,10,1.8,3.1,8.4,14.0,0.7142857142857143
137,ia,floyd,318,41127,5,1.6,3.5,5.2,8.0,0.625
138,ia,benton,41,47565,3,1.6666666666666667,4.333333333333333,1.3333333333333333,6.0,0.5
139,ia,hancock,195,50657,15,1.6,3.2666666666666666,8.133333333333333,22.0,0.6818181818181818
140,ia,fayette,1374,39680,25,1.88,3.88,8.96,91.0,0.27472527472527475
141,ia,des moines,216853,46007,45,1.8222222222222222,3.2,22.622222222222224,132.0,0.3409090909090909
142,ia,delaware,151,44837,7,1.7142857142857142,3.0,5.285714285714286,9.0,0.7777777777777778
143,ia,clinton,25184,39659,5,1.8,2.6,4.4,10.0,0.5
144,ia,clayton,39,44107,7,1.7142857142857142,3.7142857142857144,6.142857142857143,27.0,0.25925925925925924
145,ia,cherokee,4900,55347,5,1.8,3.3,4.4,14.0,0.35714285714285715
146,ia,carroll,9812,49617,3,2.0,3.6666666666666665,4.333333333333333,7.0,0.42857142857142855
147,ia,dubuque,57941,42870,17,1.7647058823529411,3.7058823529411766,16.058823529411764,31.0,0.5483870967741935
148,ia,humboldt,4589,45629,10,2.0,3.3,7.0,15.0,0.6666666666666666
149,ia,muscatine,23817,42450,6,1.8333333333333333,3.0833333333333335,7.333333333333333,8.0,0.75
150,ia,keokuk,10274,42783,6,1.8333333333333333,2.9166666666666665,6.333333333333333,6.0,1.0
151,ia,audubon,1912,46872,15,1.7333333333333334,3.933333333333333,8.0,51.0,0.29411764705882354
152,ia,webster,71,42161,8,2.0,3.125,8.25,12.0,0.6666666666666666
153,ia,washington,7309,51235,5,1.6,3.9,2.4,7.0,0.7142857142857143
154,ia,wapello,2026,34477,45,1.7777777777777777,3.3333333333333335,16.044444444444444,170.0,0.2647058823529412
155,ia,union,382,37907,9,1.6666666666666667,2.611111111111111,9.333333333333334,15.0,0.6
156,ia,tama,2745,40729,26,1.8461538461538463,3.3653846153846154,11.076923076923077,99.0,0.26262626262626265
157,ia,shelby,616,50283,7,1.4285714285714286,3.4285714285714284,8.571428571428571,10.0,0.7
158,ia,jefferson,4148,37397,5,2.0,3.6,15.8,8.0,0.625
159,ia,pocahontas,1663,51035,13,1.7692307692307692,4.115384615384615,4.230769230769231,43.0,0.3023255813953488
160,ia,osceola,5193,57030,7,1.5714285714285714,3.642857142857143,11.428571428571429,10.0,0.7
161,ia,monroe,1874,38175,4,2.0,3.0,8.25,8.0,0.5
162,ia,monona,1477,43238,23,1.826086956521739,3.5434782608695654,7.260869565217392,107.0,0.21495327102803738
163,ia,mitchell,131,57565,18,1.8333333333333333,3.7777777777777777,9.944444444444445,69.0,0.2608695652173913
164,ia,marshall,27068,38463,67,1.8507462686567164,3.246268656716418,17.895522388059703,240.0,0.2791666666666667
165,ia,marion,39979,40851,17,1.9411764705882353,2.9411764705882355,14.941176470588236,17.0,1.0
166,ia,lucas,209,37890,8,1.625,3.8125,10.5,15.0,0.5333333333333333
167,ia,plymouth,363,52006,13,1.9230769230769231,3.6153846153846154,9.692307692307692,28.0,0.4642857142857143
168,ia,adair,704,45386,17,1.6470588235294117,3.9705882352941178,8.705882352941176,71.0,0.23943661971830985
169,id,boise,228790,36229,29,1.6896551724137931,3.293103448275862,54.6551724137931,85.0,0.3411764705882353
170,id,twin falls,49764,35300,15,1.8666666666666667,3.466666666666667,32.733333333333334,21.0,0.7142857142857143
171,id,jerome,11807,37126,5,1.6,3.5,16.2,6.0,0.8333333333333334
172,id,payette,7527,35582,12,1.5833333333333333,3.125,17.083333333333332,18.0,0.6666666666666666
173,id,gooding,3473,58373,14,1.7857142857142858,4.178571428571429,26.428571428571427,49.0,0.2857142857142857
174,id,franklin,828,32130,11,1.6363636363636365,3.8181818181818183,13.636363636363637,27.0,0.4074074074074074
175,id,shoshone,1511,33851,17,1.8235294117647058,4.147058823529412,26.705882352941178,54.0,0.3148148148148148
176,id,teton,733,31214,8,1.75,3.75,13.375,17.0,0.47058823529411764
177,id,kootenai,922,38416,8,1.625,3.125,23.375,10.0,0.8
178,id,minidoka,113,35533,5,1.6,3.5,16.2,8.0,0.625
179,il,scott,1235,37014,7,1.5714285714285714,2.9285714285714284,7.142857142857143,13.0,0.5384615384615384
180,il,franklin,2473,34652,13,1.8461538461538463,3.5,15.923076923076923,35.0,0.37142857142857144
181,il,union,677,37679,18,1.8888888888888888,3.2777777777777777,16.5,67.0,0.26865671641791045
182,il,montgomery,637,33349,7,1.8571428571428572,3.142857142857143,16.142857142857142,11.0,0.6363636363636364
183,il,morgan,345,36602,28,1.6785714285714286,2.9464285714285716,9.464285714285714,79.0,0.35443037974683544
184,il,lake,941,68199,148,1.972972972972973,3.4763513513513513,56.66216216216216,834.0,0.1774580335731415
185,il,wabash,2152,41797,27,1.8518518518518519,3.5925925925925926,8.962962962962964,113.0,0.23893805309734514
186,il,champaign,88029,42659,17,2.0,3.6176470588235294,28.294117647058822,46.0,0.3695652173913043
187,il,clinton,6927,42048,16,1.625,3.53125,14.1875,33.0,0.48484848484848486
188,il,dekalb,42611,35809,7,1.8571428571428572,3.5,12.142857142857142,9.0,0.7777777777777778
189,il,effingham,12627,43646,13,1.6923076923076923,3.5384615384615383,15.76923076923077,18.0,0.7222222222222222
190,il,fulton,3346,33854,4,2.0,2.125,4.75,9.0,0.4444444444444444
191,il,hamilton,2740,41048,6,1.8333333333333333,2.9166666666666665,6.333333333333333,6.0,1.0
192,il,henry,2232,42246,43,1.7209302325581395,3.1627906976744184,18.930232558139537,137.0,0.31386861313868614
193,il,johnson,644,30786,15,1.8,3.5,16.466666666666665,61.0,0.2459016393442623
194,il,kankakee,26052,36138,9,1.7777777777777777,2.388888888888889,15.88888888888889,12.0,0.75
195,il,mchenry,27022,48027,77,1.8181818181818181,3.2142857142857144,27.48051948051948,244.0,0.3155737704918033
196,il,macon,1120,44811,14,1.5714285714285714,3.857142857142857,9.571428571428571,30.0,0.4666666666666667
197,il,madison,3794,40943,39,1.8205128205128205,3.1794871794871793,54.87179487179487,141.0,0.2765957446808511
198,il,douglas,157,45461,11,1.8181818181818181,3.409090909090909,82.63636363636364,33.0,0.3333333333333333
199,il,marshall,3843,42080,15,1.8666666666666667,3.6,20.6,36.0,0.4166666666666667
200,il,mason,335,38936,15,1.6666666666666667,3.533333333333333,14.266666666666667,25.0,0.6
201,il,peoria,111388,46148,17,1.9411764705882353,3.4705882352941178,25.764705882352942,42.0,0.40476190476190477
202,il,rock island,37678,39842,15,2.0,3.6333333333333333,29.533333333333335,37.0,0.40540540540540543
203,il,washington,16704,46128,6,1.6666666666666667,3.25,11.0,7.0,0.8571428571428571
204,il,boone,1934,40608,117,1.811965811965812,3.1880341880341883,29.88888888888889,387.0,0.3023255813953488
205,il,lee,308,37889,13,1.8461538461538463,3.5384615384615383,12.384615384615385,29.0,0.4482758620689655
206,il,bureau,233,39270,15,1.8,3.2333333333333334,24.333333333333332,27.0,0.5555555555555556
207,il,brown,2054,29522,2,1.5,4.0,1.0,6.0,0.3333333333333333
208,il,lasalle,9064,39378,12,1.8333333333333333,2.9583333333333335,28.083333333333332,18.0,0.6666666666666666
209,il,marion,17620,38112,13,1.6153846153846154,3.1538461538461537,15.538461538461538,14.0,0.9285714285714286
210,il,wayne,66483,40354,33,1.9696969696969697,3.242424242424242,47.36363636363637,89.0,0.3707865168539326
211,il,winnebago,5098,38275,3,1.3333333333333333,2.8333333333333335,30.666666666666668,8.0,0.375
212,il,richland,363,39787,7,1.4285714285714286,3.142857142857143,4.142857142857143,12.0,0.5833333333333334
213,il,adams,1567,40921,29,1.7586206896551724,3.189655172413793,8.551724137931034,75.0,0.38666666666666666
214,il,knox,4794,36417,45,1.7555555555555555,3.1333333333333333,15.866666666666667,126.0,0.35714285714285715
215,il,de witt,461,48628,18,1.7777777777777777,3.7777777777777777,17.166666666666668,50.0,0.36
216,il,kendall,8946,43074,34,1.7941176470588236,3.1029411764705883,19.823529411764707,141.0,0.24113475177304963
217,il,warren,1479,36696,55,1.8727272727272728,3.790909090909091,19.21818181818182,209.0,0.2631578947368421
218,il,bond,619,32859,15,1.8,3.7333333333333334,9.133333333333333,29.0,0.5172413793103449
219,il,jersey,9823,36597,115,1.7565217391304349,3.0434782608695654,30.782608695652176,409.0,0.28117359413202936
220,il,hancock,239,42145,29,1.8275862068965518,2.9482758620689653,8.931034482758621,79.0,0.3670886075949367
221,il,kane,926,44432,11,1.7272727272727273,3.727272727272727,24.363636363636363,20.0,0.55
222,il,cass,601,38103,31,1.6774193548387097,3.096774193548387,11.903225806451612,83.0,0.37349397590361444
223,il,pope,214,26405,36,1.6666666666666667,3.4444444444444446,13.333333333333334,155.0,0.23225806451612904
224,il,jackson,1203,33046,41,1.5853658536585367,2.9878048780487805,13.853658536585366,131.0,0.31297709923664124
225,il,edgar,449,37073,42,1.6904761904761905,3.130952380952381,14.761904761904763,152.0,0.27631578947368424
226,il,iroquois,581,40167,24,1.75,2.9375,10.458333333333334,100.0,0.24
227,il,lawrence,6355,32979,26,1.7307692307692308,3.269230769230769,6.769230769230769,80.0,0.325
228,il,henderson,1088,39188,5,1.6,3.3,11.2,7.0,0.7142857142857143
229,il,pike,225,39140,16,1.6875,3.96875,10.25,65.0,0.24615384615384617
230,il,will,1805,45465,147,1.8911564625850341,3.1904761904761907,43.82312925170068,884.0,0.166289592760181
231,il,fayette,255,31527,29,1.7241379310344827,3.4310344827586206,9.724137931034482,98.0,0.29591836734693877
232,il,jasper,1722,42512,28,1.7142857142857142,3.4642857142857144,13.428571428571429,107.0,0.2616822429906542
233,il,carroll,578,40981,52,1.7884615384615385,3.5288461538461537,14.634615384615385,204.0,0.2549019607843137
234,il,jefferson,255,35726,27,1.7407407407407407,3.1481481481481484,15.407407407407407,101.0,0.26732673267326734
235,il,perry,574,34612,4,1.5,3.375,4.25,7.0,0.5714285714285714
236,il,hardin,204,34034,117,1.7777777777777777,3.1666666666666665,29.623931623931625,412.0,0.28398058252427183
237,il,st. clair,35047,39740,105,1.8095238095238095,2.9857142857142858,28.895238095238096,408.0,0.25735294117647056
238,il,logan,3104,35205,48,1.8541666666666667,3.4583333333333335,18.6875,173.0,0.2774566473988439
239,il,monroe,1485,50446,106,1.8018867924528301,3.0,29.443396226415093,414.0,0.2560386473429952
240,il,mercer,3872,40702,42,1.7142857142857142,3.25,15.880952380952381,160.0,0.2625
241,il,greene,1543,34501,75,1.84,3.2333333333333334,21.08,273.0,0.27472527472527475
242,il,saline,6278,36996,8,1.375,2.5,5.75,16.0,0.5
243,il,randolph,4447,32226,61,1.8852459016393444,3.139344262295082,35.34426229508197,254.0,0.24015748031496062
244,il,sangamon,2333,43441,33,1.7575757575757576,3.727272727272727,19.90909090909091,108.0,0.3055555555555556
245,in,ripley,985,37430,87,1.8275862068965518,3.074712643678161,19.71264367816092,289.0,0.30103806228373703
246,in,vigo,3964,34509,18,1.9444444444444444,3.2777777777777777,20.0,70.0,0.2571428571428571
247,in,scott,1721,33426,15,1.7333333333333334,3.5,11.733333333333333,24.0,0.625
248,in,allen,670,40471,49,1.7755102040816326,3.173469387755102,12.693877551020408,174.0,0.28160919540229884
249,in,randolph,4170,35269,54,1.7037037037037037,3.037037037037037,12.407407407407407,201.0,0.26865671641791045
250,in,clark,2715,40151,86,1.8255813953488371,3.255813953488372,20.627906976744185,341.0,0.25219941348973607
251,in,hendricks,1276,42937,115,1.8608695652173912,3.034782608695652,20.582608695652173,419.0,0.2744630071599045
252,in,steuben,2859,36506,14,1.7857142857142858,3.357142857142857,12.785714285714286,38.0,0.3684210526315789
253,in,vermillion,877,35532,47,1.8297872340425532,3.297872340425532,15.25531914893617,164.0,0.2865853658536585
254,in,fayette,2600,35734,16,1.9375,3.3125,15.75,55.0,0.2909090909090909
255,in,gibson,1168,40959,34,1.7647058823529411,3.3529411764705883,9.352941176470589,138.0,0.2463768115942029
256,in,floyd,4051,47171,57,1.8596491228070176,3.254385964912281,27.526315789473685,221.0,0.2579185520361991
257,in,shelby,1129,39033,3,1.6666666666666667,2.6666666666666665,6.0,5.0,0.6
258,in,pike,875,36602,7,1.5714285714285714,3.0,8.0,9.0,0.7777777777777778
259,in,greene,968,34568,40,1.7,3.3,9.95,140.0,0.2857142857142857
260,in,washington,12149,33987,3,1.6666666666666667,3.1666666666666665,5.0,5.0,0.6
261,in,warren,1209,42455,2,2.0,2.0,7.5,6.0,0.3333333333333333
262,in,wabash,10054,38314,42,1.8333333333333333,3.0952380952380953,11.904761904761905,172.0,0.2441860465116279
263,in,tipton,5104,40206,4,1.5,2.75,6.75,10.0,0.4
264,in,sullivan,4097,31374,27,1.7407407407407407,3.3518518518518516,10.333333333333334,95.0,0.28421052631578947
265,in,spencer,2248,39496,6,1.8333333333333333,3.1666666666666665,15.333333333333334,9.0,0.6666666666666666
266,in,porter,4825,45101,7,2.0,3.2142857142857144,15.857142857142858,9.0,0.7777777777777778
267,in,morgan,976,39004,128,1.828125,2.95703125,22.671875,446.0,0.28699551569506726
268,in,montgomery,347,37697,5,1.6,2.8,4.2,7.0,0.7142857142857143
269,in,monroe,879,35012,15,1.8666666666666667,3.8333333333333335,7.466666666666667,32.0,0.46875
270,in,marshall,319,36406,13,1.9230769230769231,3.5,11.384615384615385,33.0,0.3939393939393939
271,in,marion,28047,46320,2,2.0,2.75,15.0,6.0,0.3333333333333333
272,in,madison,11879,33764,8,1.875,3.75,12.25,16.0,0.5
273,in,lawrence,49046,34913,43,1.9534883720930232,3.1627906976744184,43.97674418604651,132.0,0.32575757575757575
274,in,knox,3535,41101,12,1.5833333333333333,2.7083333333333335,7.5,20.0,0.6
275,in,jasper,15568,40597,7,1.8571428571428572,3.0714285714285716,9.571428571428571,9.0,0.7777777777777778
276,in,huntington,17019,37086,2,2.0,3.5,3.0,5.0,0.4
277,in,hamilton,1580,64213,16,1.75,3.28125,12.25,33.0,0.48484848484848486
278,in,fulton,318,36386,9,1.7777777777777777,3.0,6.222222222222222,17.0,0.5294117647058824
279,in,franklin,25248,40595,4,1.75,3.5,6.25,7.0,0.5714285714285714
280,in,elkhart,52367,38511,16,1.8125,3.1875,11.4375,37.0,0.43243243243243246
281,in,decatur,9843,38304,43,1.8372093023255813,3.1627906976744184,10.511627906976743,160.0,0.26875
282,in,clinton,4717,34936,15,2.0,3.8,22.066666666666666,40.0,0.375
