,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
84,ct,windham,24706,41381,65,1.523076923076923,3.707692307692308,50.0,195.0,0.3333333333333333
85,ct,tolland,14655,50980,17,1.8235294117647058,4.029411764705882,70.17647058823529,57.0,0.2982456140350877
86,ct,litchfield,8127,56884,26,1.7307692307692308,3.8076923076923075,55.84615384615385,99.0,0.26262626262626265
87,ct,new haven,130418,50286,185,1.6216216216216217,3.772972972972973,120.13513513513513,818.0,0.22616136919315402
88,ct,new london,26939,51200,66,1.7727272727272727,3.7196969696969697,82.5909090909091,224.0,0.29464285714285715
89,ct,hartford,122587,57564,202,1.6386138613861385,3.7054455445544554,111.62376237623762,762.0,0.2650918635170604
90,ct,fairfield,61952,102612,141,1.6453900709219857,3.719858156028369,67.87943262411348,516.0,0.27325581395348836
91,de,new castle,5529,49300,147,1.4761904761904763,3.438775510204082,45.054421768707485,494.0,0.2975708502024291
92,fl,sarasota,57738,54984,195,1.7846153846153847,4.0487179487179485,164.03076923076924,1300.0,0.15
93,fl,palm beach,8802,66126,156,1.5769230769230769,3.7371794871794872,108.12820512820512,748.0,0.20855614973262032
94,fl,madison,2797,28449,10,1.2,3.85,11.9,14.0,0.7142857142857143
95,fl,lee,328,44543,13,1.1538461538461537,3.6923076923076925,17.153846153846153,23.0,0.5652173913043478
96,fl,alachua,9949,38638,16,1.375,3.875,43.6875,28.0,0.5714285714285714
97,fl,okeechobee,5731,28601,14,1.5714285714285714,4.071428571428571,45.5,60.0,0.23333333333333334
98,ga,jefferson,11704,28456,80,1.3375,3.35,37.525,271.0,0.2952029520295203
99,ga,madison,4155,31698,16,1.5625,3.84375,40.25,36.0,0.4444444444444444
100,ga,mitchell,193,29523,23,1.173913043478261,3.760869565217391,11.26086956521739,102.0,0.22549019607843138
101,ga,monroe,13573,39206,11,1.3636363636363635,3.8181818181818183,21.818181818181817,66.0,0.16666666666666666
102,ga,morgan,1846,41424,151,1.304635761589404,3.4172185430463577,15.105960264900663,668.0,0.22604790419161677
103,ga,oglethorpe,1159,34291,6,1.1666666666666667,4.083333333333333,5.333333333333333,8.0,0.75
104,ga,pulaski,269,25958,56,1.375,3.5892857142857144,22.464285714285715,223.0,0.25112107623318386
105,ga,quitman,3703,26489,8,1.25,4.0,6.0,10.0,0.8
106,ga,screven,761,29505,12,1.5833333333333333,4.458333333333333,16.0,50.0,0.24
107,ga,washington,4001,31659,6,1.1666666666666667,3.6666666666666665,4.333333333333333,15.0,0.4
108,ga,white,722,30534,71,1.295774647887324,3.1338028169014085,34.309859154929576,240.0,0.29583333333333334
109,ga,macon,153095,28018,99,1.3838383838383839,3.378787878787879,37.09090909090909,373.0,0.26541554959785524
110,ga,oconee,244,55452,37,1.5135135135135136,3.5405405405405403,43.270270270270274,91.0,0.4065934065934066
111,ga,jasper,3941,32539,17,1.6470588235294117,4.147058823529412,61.0,70.0,0.24285714285714285
112,ga,newton,579,29625,10,1.0,2.4,5.1,17.0,0.5882352941176471
113,ga,haralson,193,31520,9,1.7777777777777777,3.7222222222222223,99.88888888888889,27.0,0.3333333333333333
114,ga,gordon,1882,30915,172,1.3255813953488371,3.546511627906977,29.947674418604652,720.0,0.2388888888888889
115,ga,forsyth,4117,54651,14,1.3571428571428572,3.5714285714285716,39.0,27.0,0.5185185185185185
116,ga,douglas,11616,31349,11,1.6363636363636365,3.909090909090909,17.181818181818183,46.0,0.2391304347826087
117,ga,decatur,25732,31946,116,1.646551724137931,3.5732758620689653,181.43103448275863,351.0,0.33048433048433046
118,ga,dawson,4102,37402,7,1.0,3.2857142857142856,10.857142857142858,13.0,0.5384615384615384
119,ga,crawford,832,29600,2,1.5,2.75,5.5,7.0,0.2857142857142857
120,ga,colquitt,1824,27507,2,1.5,4.5,14.5,5.0,0.4
121,ga,cobb,346,48253,75,1.3333333333333333,3.466666666666667,25.573333333333334,248.0,0.3024193548387097
122,ga,clayton,2183,25550,15,1.6,4.1,79.53333333333333,36.0,0.4166666666666667
123,ga,calhoun,16966,21655,13,1.3076923076923077,4.230769230769231,35.07692307692308,72.0,0.18055555555555555
124,ga,brooks,555,31146,107,1.439252336448598,3.3130841121495327,47.47663551401869,352.0,0.3039772727272727
125,ga,bartow,256,33267,44,1.5,3.3181818181818183,47.68181818181818,147.0,0.29931972789115646
126,ga,baldwin,3384,29192,13,1.5384615384615385,3.8846153846153846,37.23076923076923,50.0,0.26
127,ga,jackson,5083,34627,61,1.2950819672131149,3.2295081967213113,41.31147540983606,209.0,0.291866028708134
128,hi,honolulu,347397,50988,213,1.7793427230046948,4.089201877934272,683.037558685446,2700.0,0.07888888888888888
129,ia,boone,12470,45036,14,1.2857142857142858,3.357142857142857,14.285714285714286,22.0,0.6363636363636364
130,ia,hamilton,133,50618,24,1.4583333333333333,3.8958333333333335,14.083333333333334,99.0,0.24242424242424243
131,ia,greene,1068,48116,28,1.4285714285714286,4.089285714285714,9.892857142857142,97.0,0.28865979381443296
132,ia,fremont,718,43944,20,1.7,3.675,15.0,117.0,0.17094017094017094
133,ia,franklin,134,50235,11,1.2727272727272727,3.6363636363636362,18.545454545454547,33.0,0.3333333333333333
134,ia,floyd,318,41127,10,1.5,3.45,9.5,13.0,0.7692307692307693
135,ia,benton,41,47565,11,1.0,4.136363636363637,7.363636363636363,20.0,0.55
136,ia,hancock,195,50657,11,1.3636363636363635,4.136363636363637,19.181818181818183,69.0,0.15942028985507245
137,ia,fayette,1374,39680,5,1.4,3.6,4.8,11.0,0.45454545454545453
138,ia,des moines,216853,46007,194,1.597938144329897,3.801546391752577,86.58762886597938,1000.0,0.194
139,ia,delaware,151,44837,5,1.6,4.2,4.2,6.0,0.8333333333333334
140,ia,clinton,25184,39659,16,1.5625,3.84375,28.125,67.0,0.23880597014925373
141,ia,clayton,39,44107,24,1.4583333333333333,3.8333333333333335,13.541666666666666,80.0,0.3
142,ia,cherokee,4900,55347,9,1.3333333333333333,3.4444444444444446,5.333333333333333,13.0,0.6923076923076923
143,ia,carroll,9812,49617,14,1.5,3.5357142857142856,9.428571428571429,24.0,0.5833333333333334
144,ia,dubuque,57941,42870,54,1.462962962962963,3.3333333333333335,38.611111111111114,180.0,0.3
145,ia,humboldt,4589,45629,6,1.6666666666666667,3.3333333333333335,8.666666666666666,11.0,0.5454545454545454
146,ia,muscatine,23817,42450,13,1.6923076923076923,4.3076923076923075,18.53846153846154,66.0,0.19696969696969696
147,ia,keokuk,10274,42783,16,1.1875,3.90625,16.625,21.0,0.7619047619047619
148,ia,audubon,1912,46872,3,1.0,4.166666666666667,6.666666666666667,6.0,0.5
149,ia,webster,71,42161,10,1.5,4.15,19.8,38.0,0.2631578947368421
150,ia,washington,7309,51235,12,1.5,3.4166666666666665,10.75,16.0,0.75
151,ia,wapello,2026,34477,4,1.0,4.75,10.25,11.0,0.36363636363636365
152,ia,union,382,37907,25,1.28,3.88,15.48,110.0,0.22727272727272727
153,ia,tama,2745,40729,5,1.2,3.4,2.8,9.0,0.5555555555555556
154,ia,shelby,616,50283,14,1.4285714285714286,3.5714285714285716,13.5,28.0,0.5
155,ia,jefferson,4148,37397,6,1.1666666666666667,4.25,4.333333333333333,10.0,0.6
156,ia,pocahontas,1663,51035,3,2.0,3.6666666666666665,2.3333333333333335,7.0,0.42857142857142855
157,ia,osceola,5193,57030,10,1.2,2.75,17.9,13.0,0.7692307692307693
158,ia,monroe,1874,38175,14,1.5,3.9642857142857144,22.142857142857142,34.0,0.4117647058823529
159,ia,monona,1477,43238,4,1.25,4.5,6.0,9.0,0.4444444444444444
160,ia,mitchell,131,57565,8,1.5,3.8125,6.625,12.0,0.6666666666666666
161,ia,marshall,27068,38463,16,1.5,4.125,21.1875,53.0,0.3018867924528302
162,ia,marion,39979,40851,79,1.5443037974683544,3.411392405063291,38.18987341772152,306.0,0.2581699346405229
163,ia,lucas,209,37890,9,1.5555555555555556,4.055555555555555,24.555555555555557,54.0,0.16666666666666666
164,ia,plymouth,363,52006,31,1.5806451612903225,4.193548387096774,22.870967741935484,117.0,0.26495726495726496
165,ia,adair,704,45386,4,1.0,3.75,22.5,5.0,0.8
166,id,boise,228790,36229,199,1.6381909547738693,3.798994974874372,120.76884422110552,931.0,0.21374865735767992
167,id,twin falls,49764,35300,45,1.5333333333333334,3.466666666666667,65.64444444444445,142.0,0.31690140845070425
168,id,jerome,11807,37126,10,1.3,4.05,14.5,30.0,0.3333333333333333
169,id,payette,7527,35582,14,1.4285714285714286,4.178571428571429,39.42857142857143,73.0,0.1917808219178082
170,id,gooding,3473,58373,3,1.3333333333333333,4.166666666666667,7.333333333333333,5.0,0.6
171,id,franklin,828,32130,4,1.25,2.75,9.75,10.0,0.4
172,id,shoshone,1511,33851,90,1.4,3.561111111111111,33.48888888888889,342.0,0.2631578947368421
173,id,teton,733,31214,29,1.4137931034482758,3.603448275862069,57.96551724137931,102.0,0.28431372549019607
174,id,kootenai,922,38416,5,1.6,4.2,45.0,5.0,1.0
175,id,minidoka,113,35533,10,1.4,3.9,45.1,74.0,0.13513513513513514
176,il,scott,1235,37014,5,1.4,3.8,16.4,11.0,0.45454545454545453
177,il,franklin,2473,34652,103,1.4174757281553398,3.2184466019417477,41.8252427184466,347.0,0.2968299711815562
178,il,union,677,37679,14,1.5714285714285714,3.892857142857143,41.285714285714285,27.0,0.5185185185185185
179,il,montgomery,637,33349,94,1.3936170212765957,3.4095744680851063,51.59574468085106,296.0,0.31756756756756754
180,il,morgan,345,36602,11,1.6363636363636365,3.772727272727273,20.90909090909091,42.0,0.2619047619047619
181,il,lake,941,68199,188,1.824468085106383,4.2313829787234045,501.20212765957444,15400.0,0.012207792207792207
182,il,wabash,2152,41797,9,1.2222222222222223,3.388888888888889,5.666666666666667,14.0,0.6428571428571429
183,il,champaign,88029,42659,129,1.4186046511627908,3.3410852713178296,84.32558139534883,389.0,0.33161953727506427
184,il,clinton,6927,42048,14,1.0714285714285714,3.3214285714285716,10.928571428571429,24.0,0.5833333333333334
185,il,dekalb,42611,35809,49,1.4081632653061225,3.4489795918367347,53.16326530612245,132.0,0.3712121212121212
186,il,effingham,12627,43646,14,1.5,4.107142857142857,106.85714285714286,61.0,0.22950819672131148
187,il,fulton,3346,33854,14,1.3571428571428572,4.0,26.857142857142858,66.0,0.21212121212121213
188,il,hamilton,2740,41048,14,1.2857142857142858,4.142857142857143,19.142857142857142,28.0,0.5
189,il,henry,2232,42246,5,1.2,2.7,4.8,7.0,0.7142857142857143
190,il,johnson,644,30786,7,1.0,3.5714285714285716,14.857142857142858,9.0,0.7777777777777778
191,il,kankakee,26052,36138,56,1.3035714285714286,3.4375,32.07142857142857,142.0,0.39436619718309857
192,il,mchenry,27022,48027,49,1.5714285714285714,3.4489795918367347,73.79591836734694,155.0,0.3161290322580645
193,il,macon,1120,44811,63,1.3492063492063493,3.3095238095238093,14.73015873015873,252.0,0.25
194,il,madison,3794,40943,176,1.7329545454545454,4.125,231.86363636363637,1800.0,0.09777777777777778
195,il,douglas,157,45461,183,1.5792349726775956,3.557377049180328,257.3333333333333,629.0,0.29093799682034976
196,il,marshall,3843,42080,13,1.0769230769230769,3.3461538461538463,6.923076923076923,19.0,0.6842105263157895
197,il,mason,335,38936,31,1.2903225806451613,3.8870967741935485,45.38709677419355,91.0,0.34065934065934067
198,il,peoria,111388,46148,138,1.4565217391304348,3.4057971014492754,43.61594202898551,505.0,0.2732673267326733
199,il,rock island,37678,39842,123,1.4065040650406504,3.475609756097561,38.83739837398374,409.0,0.30073349633251834
200,il,washington,16704,46128,14,1.5,3.857142857142857,24.214285714285715,63.0,0.2222222222222222
201,il,boone,1934,40608,17,1.411764705882353,4.0588235294117645,28.352941176470587,69.0,0.2463768115942029
202,il,lee,308,37889,4,1.0,4.0,8.5,7.0,0.5714285714285714
203,il,bureau,233,39270,3,1.3333333333333333,4.666666666666667,9.333333333333334,5.0,0.6
204,il,brown,2054,29522,4,1.25,4.125,10.25,9.0,0.4444444444444444
205,il,lasalle,9064,39378,46,1.5434782608695652,3.7065217391304346,45.84782608695652,139.0,0.33093525179856115
206,il,marion,17620,38112,31,1.4193548387096775,3.467741935483871,34.38709677419355,92.0,0.33695652173913043
207,il,wayne,66483,40354,195,1.676923076923077,3.9512820512820515,183.25128205128206,1500.0,0.13
208,il,winnebago,5098,38275,5,1.2,2.8,12.0,6.0,0.8333333333333334
209,il,richland,363,39787,13,1.4615384615384615,3.9615384615384617,10.23076923076923,27.0,0.48148148148148145
210,il,adams,1567,40921,10,1.4,3.05,19.2,12.0,0.8333333333333334
211,il,knox,4794,36417,13,1.3846153846153846,3.423076923076923,11.76923076923077,17.0,0.7647058823529411
212,il,de witt,461,48628,107,1.3271028037383177,3.364485981308411,30.046728971962615,327.0,0.327217125382263
213,il,kendall,8946,43074,31,1.6129032258064515,3.629032258064516,66.74193548387096,96.0,0.3229166666666667
214,il,warren,1479,36696,11,1.6363636363636365,3.9545454545454546,22.0,23.0,0.4782608695652174
215,il,bond,619,32859,15,1.3333333333333333,3.533333333333333,18.666666666666668,23.0,0.6521739130434783
216,il,jersey,9823,36597,14,1.0714285714285714,3.3214285714285716,6.214285714285714,22.0,0.6363636363636364
217,il,hancock,239,42145,9,1.1111111111111112,3.888888888888889,6.555555555555555,12.0,0.75
218,il,kane,926,44432,10,1.0,3.1,7.4,14.0,0.7142857142857143
219,il,cass,601,38103,21,1.5238095238095237,3.9047619047619047,9.142857142857142,93.0,0.22580645161290322
220,il,pope,214,26405,46,1.434782608695652,3.5543478260869565,31.630434782608695,215.0,0.21395348837209302
221,il,jackson,1203,33046,14,1.1428571428571428,3.107142857142857,18.928571428571427,18.0,0.7777777777777778
222,il,edgar,449,37073,11,1.3636363636363635,3.5,7.909090909090909,22.0,0.5
223,il,iroquois,581,40167,10,1.3,3.5,7.6,15.0,0.6666666666666666
224,il,lawrence,6355,32979,7,1.2857142857142858,3.142857142857143,7.428571428571429,17.0,0.4117647058823529
225,il,henderson,1088,39188,11,1.4545454545454546,4.318181818181818,42.81818181818182,64.0,0.171875
226,il,pike,225,39140,3,1.3333333333333333,2.6666666666666665,5.0,6.0,0.5
227,il,will,1805,45465,91,1.5274725274725274,3.21978021978022,75.4065934065934,227.0,0.4008810572687225
228,il,fayette,255,31527,13,1.3076923076923077,3.730769230769231,11.538461538461538,22.0,0.5909090909090909
229,il,jasper,1722,42512,6,1.6666666666666667,3.0,4.666666666666667,9.0,0.6666666666666666
230,il,carroll,578,40981,7,1.2857142857142858,3.357142857142857,16.142857142857142,9.0,0.7777777777777778
231,il,jefferson,255,35726,14,1.6428571428571428,3.9285714285714284,37.642857142857146,61.0,0.22950819672131148
232,il,perry,574,34612,11,1.4545454545454546,4.2727272727272725,11.272727272727273,57.0,0.19298245614035087
233,il,hardin,204,34034,4,1.5,4.625,8.0,11.0,0.36363636363636365
234,il,st. clair,35047,39740,48,1.375,3.3958333333333335,48.4375,138.0,0.34782608695652173
235,il,logan,3104,35205,11,1.4545454545454546,4.363636363636363,27.363636363636363,39.0,0.28205128205128205
236,il,monroe,1485,50446,12,1.5833333333333333,3.6666666666666665,38.583333333333336,29.0,0.41379310344827586
237,il,mercer,3872,40702,6,1.3333333333333333,3.5833333333333335,5.166666666666667,11.0,0.5454545454545454
238,il,greene,1543,34501,5,1.0,3.5,6.0,7.0,0.7142857142857143
239,il,saline,6278,36996,11,1.6363636363636365,3.772727272727273,12.181818181818182,39.0,0.28205128205128205
240,il,randolph,4447,32226,6,1.1666666666666667,3.6666666666666665,5.666666666666667,10.0,0.6
241,il,sangamon,2333,43441,103,1.4951456310679612,3.2718446601941746,58.029126213592235,373.0,0.2761394101876676
242,in,ripley,985,37430,12,1.3333333333333333,3.625,10.416666666666666,21.0,0.5714285714285714
243,in,vigo,3964,34509,62,1.3225806451612903,3.3225806451612905,36.70967741935484,192.0,0.3229166666666667
244,in,scott,1721,33426,29,1.3793103448275863,3.8793103448275863,24.724137931034484,102.0,0.28431372549019607
245,in,allen,670,40471,180,1.3666666666666667,3.397222222222222,38.833333333333336,530.0,0.33962264150943394
246,in,randolph,4170,35269,14,1.1428571428571428,4.321428571428571,13.928571428571429,31.0,0.45161290322580644
247,in,clark,2715,40151,34,1.3823529411764706,3.573529411764706,30.5,103.0,0.3300970873786408
248,in,hendricks,1276,42937,48,1.3541666666666667,3.2604166666666665,36.645833333333336,132.0,0.36363636363636365
249,in,steuben,2859,36506,16,1.625,3.9375,47.8125,64.0,0.25
250,in,vermillion,877,35532,5,1.4,3.5,6.6,8.0,0.625
251,in,fayette,2600,35734,9,1.2222222222222223,2.6666666666666665,14.555555555555555,14.0,0.6428571428571429
252,in,gibson,1168,40959,15,1.6,4.1,12.4,48.0,0.3125
253,in,floyd,4051,47171,70,1.3,3.2857142857142856,30.65714285714286,227.0,0.30837004405286345
254,in,shelby,1129,39033,13,1.4615384615384615,4.076923076923077,19.153846153846153,61.0,0.21311475409836064
255,in,pike,875,36602,33,1.2727272727272727,3.3636363636363638,24.939393939393938,76.0,0.4342105263157895
256,in,greene,968,34568,14,1.2857142857142858,4.035714285714286,9.071428571428571,34.0,0.4117647058823529
257,in,washington,12149,33987,12,1.5833333333333333,4.0,12.75,31.0,0.3870967741935484
258,in,warren,1209,42455,3,1.0,4.0,12.0,5.0,0.6
259,in,wabash,10054,38314,12,1.5,3.7083333333333335,21.083333333333332,33.0,0.36363636363636365
260,in,tipton,5104,40206,9,1.2222222222222223,2.8333333333333335,8.11111111111111,13.0,0.6923076923076923
261,in,sullivan,4097,31374,11,1.4545454545454546,3.6363636363636362,6.2727272727272725,21.0,0.5238095238095238
262,in,spencer,2248,39496,13,1.2307692307692308,3.1923076923076925,11.538461538461538,18.0,0.7222222222222222
263,in,porter,4825,45101,33,1.606060606060606,3.606060606060606,61.36363636363637,87.0,0.3793103448275862
264,in,morgan,976,39004,12,1.5833333333333333,4.041666666666667,33.5,45.0,0.26666666666666666
265,in,montgomery,347,37697,4,1.25,4.0,10.75,5.0,0.8
266,in,monroe,879,35012,6,1.0,3.8333333333333335,4.833333333333333,8.0,0.75
267,in,marshall,319,36406,6,1.1666666666666667,3.0,10.166666666666666,8.0,0.75
268,in,marion,28047,46320,29,1.3793103448275863,3.086206896551724,12.827586206896552,76.0,0.3815789473684211
269,in,madison,11879,33764,17,1.411764705882353,4.147058823529412,46.23529411764706,52.0,0.3269230769230769
270,in,lawrence,49046,34913,201,1.7313432835820894,4.114427860696518,196.6915422885572,1700.0,0.11823529411764706
271,in,knox,3535,41101,11,1.4545454545454546,3.0454545454545454,9.727272727272727,18.0,0.6111111111111112
272,in,jasper,15568,40597,11,1.7272727272727273,3.9545454545454546,40.81818181818182,53.0,0.20754716981132076
273,in,huntington,17019,37086,15,1.4666666666666666,3.9,26.8,37.0,0.40540540540540543
274,in,hamilton,1580,64213,75,1.4666666666666666,3.6333333333333333,19.666666666666668,253.0,0.2964426877470356
275,in,fulton,318,36386,40,1.525,3.925,18.275,173.0,0.23121387283236994
276,in,franklin,25248,40595,31,1.2580645161290323,3.3225806451612905,27.741935483870968,80.0,0.3875
