,State,City,name,cat,price,rating,review,BusinessType,Total
1, al,talladega,Prestige Medical Spa,Day Spas,0,5.0,1,spa,310
2, al,talladega,Escape Day Spa,Massage,$$,4.0,88,spa,310
3, al,talladega,Tranquil Massage Therapies,Massage Therapy,0,5.0,1,spa,310
4, al,talladega,The Woodhouse Day Spa - Birmingham,Day Spas,0,4.5,4,spa,310
5, al,talladega,Spa Cahaba,Day Spas,0,5.0,1,spa,310
6, al,talladega,J'adore la Spa & Merle Norman,Day Spas,0,5.0,4,spa,310
7, al,talladega,Poseidon Spa,Day Spas,0,3.5,10,spa,310
8, al,talladega,Studio Elite,Hair Salons,0,4.5,2,spa,310
9, al,talladega,Massage Dat,Massage Therapy,0,5.0,16,spa,310
10, al,talladega,St. Vincent's One Nineteen Spa,Day Spas,0,5.0,2,spa,310
11, al,talladega,The Avenue Nails & Spa,Day Spas,$$,5.0,1,spa,310
12, al,talladega,Lifetime Acupressure,Massage,$,5.0,4,spa,310
13, al,talladega,Discover Massage,Massage,$$,4.0,9,spa,310
14, al,talladega,Life Touch Massage,Massage Therapy,0,5.0,10,spa,310
15, al,talladega,Spa Works and Wellness,Tanning,$$,5.0,1,spa,310
16, al,talladega,Carrington Medical Spa,Medical Spas,0,5.0,1,spa,310
17, al,talladega,Spa Greystone,Skin Care,$$$,3.5,6,spa,310
18, al,talladega,Azia Medical Spa,Medical Spas,$$,4.0,11,spa,310
19, al,talladega,LifeSpa Vestavia Hills,Massage,$$$,4.0,4,spa,310
20, al,talladega,FLY Yoga and Massage,Massage,$$,5.0,2,spa,310
21, al,talladega,"Judy Bowles, LMBT",Massage Therapy,0,5.0,6,spa,310
22, al,talladega,Massage Envy - Hoover,Massage,$$,3.0,13,spa,310
23, al,talladega,Massage Envy - Greystone,Massage,$$,3.0,19,spa,310
24, al,talladega,Agile Physical Therapy,Physical Therapy,0,5.0,3,spa,310
25, al,talladega,Little Morocco Skin & Body,Skin Care,$$,5.0,7,spa,310
26, al,talladega,Birmingham Wellness Massage,Massage Therapy,0,5.0,1,spa,310
27, al,talladega,Massage Envy - Mountain Brook,Massage,$$,3.0,31,spa,310
28, al,talladega,Tonya Jones SalonSpa,Hair Salons,$$$,3.0,17,spa,310
29, al,talladega,Nails Of Grace Spa,Nail Salons,$$,4.0,8,spa,310
30, al,talladega,Nail Spa,Nail Salons,0,3.5,2,spa,310
31, al,talladega,Sun N' Nails,Nail Salons,$,5.0,3,spa,310
32, al,talladega,Massage By Sierra,Massage Therapy,0,5.0,1,spa,310
33, al,talladega,Widdoss Therapeutic Massage,Massage Therapy,0,5.0,1,spa,310
34, al,talladega,Salon Swag,Hair Salons,0,5.0,6,spa,310
35, al,talladega,Genesis Nail Spa,Nail Salons,$$,4.0,27,spa,310
36, al,talladega,Friends and Family Health Centers,Chiropractors,0,5.0,13,spa,310
37, al,talladega,PK Nails &  Spa,Nail Salons,$$,4.0,16,spa,310
38, al,talladega,Remedy Massage and Bodywork,Chiropractors,0,5.0,1,spa,310
39, al,talladega,Blake Neuromuscular Therapy & Deep Tissue Massage,Physical Therapy,0,5.0,4,spa,310
40, al,talladega,Body Restoration Therapeutic Massage,Massage Therapy,0,5.0,1,spa,310
41, al,talladega,Belk Salon & Spa,Hair Salons,$$,5.0,1,spa,310
42, al,talladega,Back On Track Chiropractic,Chiropractors,0,4.5,3,spa,310
43, al,talladega,Fingers & Toes Nails and Spa,Nail Salons,0,5.0,1,spa,310
44, al,talladega,"Michael S Beckenstein, MD, FACS",Cosmetic Surgeons,0,5.0,3,spa,310
45, al,talladega,Sun Nails,Nail Salons,$$,4.0,16,spa,310
46, al,talladega,Heights Dermatology and Aesthetics,Dermatologists,0,3.5,3,spa,310
47, al,talladega,Natural Glow Spa,Waxing,0,5.0,1,spa,310
48, al,talladega,Alternative Pain Management,Massage Therapy,0,5.0,1,spa,310
49, al,talladega,The Body Shop,Tanning,$,5.0,1,spa,310
50, al,talladega,Tai Chi Acupressure,Acupuncture,0,3.5,11,spa,310
51, al,talladega,Pure Style Salon and Spa,Hair Salons,$$,4.0,9,spa,310
52, al,talladega,Genesis Nail Spa,Nail Salons,$$,4.5,101,spa,310
53, al,talladega,Salon Blonde,Hair Salons,0,5.0,4,spa,310
54, al,talladega,Be 4 And After,Hair Stylists,$$,4.5,2,spa,310
55, al,talladega,Light Salon Bham,Hair Salons,0,5.0,1,spa,310
56, al,talladega,Oak Street Hair Group,Nail Salons,0,4.5,4,spa,310
57, al,talladega,Basecoat On Fifth,Nail Salons,$$,4.0,49,spa,310
58, al,talladega,Studio A,Hair Salons,$$,4.5,10,spa,310
59, al,talladega,Hairfolk,Hair Salons,0,4.0,5,spa,310
60, al,talladega,Total Skin & Beauty Dermatology Center,Dermatologists,$$,3.5,16,spa,310
61, al,talladega,Hair Designs By Michelle,Hair Stylists,$$,5.0,1,spa,310
62, al,talladega,Natural Elements,Hair Salons,$$,4.5,3,spa,310
63, al,talladega,Ross Bridge Nail Spa,Nail Salons,$$,5.0,8,spa,310
64, al,talladega,Linfox Salon,Hair Salons,0,5.0,1,spa,310
65, al,talladega,Xili Niu Dba Comfort Zone,Massage,$$,3.5,9,spa,310
66, al,talladega,Healing Waters,Skin Care,$$,4.5,2,spa,310
67, al,talladega,Nail Boutique & Spa,Nail Salons,0,4.0,1,spa,310
68, al,talladega,Triple Platinum Salon,Hair Salons,0,5.0,4,spa,310
69, al,talladega,Surgical Dermatology Group,Dermatologists,0,3.5,3,spa,310
70, al,talladega,Hwy 31 Nails & Spa,Nail Salons,$$,4.5,32,spa,310
71, al,talladega,Happy Nail Salon,Nail Salons,$$,4.0,7,spa,310
72, al,talladega,the nail bar,Nail Salons,$$,4.5,54,spa,310
73, al,talladega,VIP Nails & Spa,Waxing,$$,3.5,7,spa,310
74, al,talladega,Nail Art,Nail Salons,$,3.0,6,spa,310
75, al,talladega,AIA The Salon,Hair Salons,0,4.5,8,spa,310
76, al,talladega,Salon At 31,Hair Salons,0,4.0,6,spa,310
77, al,talladega,Uptown Nail Spa,Nail Salons,$$,4.5,50,spa,310
78, al,talladega,Blonde Salon,Hair Salons,$$,4.0,7,spa,310
79, al,talladega,Nail Image,Nail Salons,$$$,4.0,15,spa,310
80, al,talladega,Salon 12,Hair Salons,0,4.0,3,spa,310
81, al,talladega,Nail World 3,Nail Salons,$$,3.5,10,spa,310
82, al,talladega,JY Massage,Massage,0,1.0,1,spa,310
83, al,talladega,Nail VIP,Nail Salons,$$,4.5,23,spa,310
84, al,talladega,Nail Tip,Nail Salons,$$,3.5,9,spa,310
85, al,talladega,Massage Unlimited,Day Spas,$$,2.0,2,spa,310
86, al,talladega,Kung Fu Acupressure,Massage,0,1.0,1,spa,310
87, al,talladega,Kenneth Clayton Salon,Hair Salons,0,5.0,1,spa,310
88, al,talladega,Beaute Nail Spa,Nail Salons,$$,3.5,17,spa,310
89, al,talladega,Infinity Med-I-Spa,Hair Removal,$$$,1.5,2,spa,310
90, al,talladega,Lv Nails,Nail Salons,$$,4.0,14,spa,310
91, al,talladega,Hair Impressions,Hair Salons,$$,4.5,10,spa,310
92, al,talladega,Gadsden Nails,Nail Salons,0,2.0,12,spa,310
93, al,talladega,Q Nails,Nail Salons,$$,3.5,7,spa,310
94, al,talladega,Salon U An Aveda Concept Salon,Hair Salons,$$$,4.0,40,spa,310
95, al,talladega,Salon On Hagood,Hair Salons,$$$,4.0,4,spa,310
96, al,talladega,Hair Reflections,Hair Extensions,$$$,3.5,12,spa,310
97, al,talladega,Fantastic Nailz,Nail Salons,$$,5.0,1,spa,310
98, al,talladega,Nail Fever,Nail Salons,$$,3.0,10,spa,310
99, al,talladega,Eden Nail Spa,Nail Salons,$$,4.0,15,spa,310
100, al,talladega,LV Nails and Spa,Nail Salons,$$,2.5,4,spa,310
101, al,talladega,Nail 1,Nail Salons,0,1.0,2,spa,310
102, al,talladega,Jim Ostrosky Salon,Hair Extensions,$$,3.5,10,spa,310
103, al,talladega,Trocadero,Hair Salons,0,3.5,4,spa,310
104, al,talladega,Great Clips,Hair Salons,$,3.0,6,spa,310
105, al,talladega,Capelli Salon,Hair Salons,$$,4.5,6,spa,310
106, al,talladega,Steel 110,Men's Hair Salons,$$,5.0,16,spa,310
107, al,talladega,D's Nails,Nail Salons,$$,4.0,8,spa,310
108, al,talladega,Morgan Ashley Salon,Hair Salons,$$$,3.5,12,spa,310
109, al,talladega,Supercuts,Hair Salons,$$,2.5,3,spa,310
110, al,talladega,Classic Nail Spa,Nail Salons,$$,3.5,5,spa,310
111, al,talladega,Pro Top Nails,Nail Salons,$$,2.5,10,spa,310
112, al,talladega,A Touch By An Angel Therapeutic Massage And Wellness,Reflexology,0,1.0,1,spa,310
113, al,talladega,Supercuts,Hair Salons,0,2.5,6,spa,310
114, al,talladega,Hopson James Salon,Hair Salons,$$$,3.5,10,spa,310
115, al,talladega,Face's Barber and Beauty Salon,Hair Salons,0,4.0,5,spa,310
116, al,talladega,No Limits Hair & Style Salon,Hair Salons,$$,3.5,3,spa,310
117, al,talladega,Christopher's Salon,Hair Salons,0,3.0,5,spa,310
118, al,talladega,Foxy Nails & Spa,Nail Salons,$$$$,2.5,23,spa,310
119, al,talladega,Ulta Beauty,Hair Salons,$$$,2.0,1,spa,310
0, al,tuscaloosa,Spa Belle La Vie,Day Spas,$$,3.5,7,spa,48
1, al,tuscaloosa,Nancy Taylor Skin Therapy & Day Spa,Day Spas,$$$,3.5,18,spa,48
2, al,tuscaloosa,Chancee's Wellness Spa,Massage Therapy,0,3.5,6,spa,48
3, al,tuscaloosa,Gilda's Salon & Day Spa,Day Spas,$$,3.5,17,spa,48
4, al,tuscaloosa,Hydralive Therapy,IV Hydration,0,4.5,6,spa,48
5, al,tuscaloosa,Tuscaloosa MedSpa,Medical Spas,0,5.0,2,spa,48
6, al,tuscaloosa,Professional Massage Therapy,Massage Therapy,0,5.0,3,spa,48
7, al,tuscaloosa,Massaged Life & Wellness Academy,Massage Therapy,0,5.0,1,spa,48
8, al,tuscaloosa,Nova Vita Massage Therapy Clinic,Reiki,0,5.0,3,spa,48
9, al,tuscaloosa,Relax Magic,Massage,0,3.5,3,spa,48
10, al,tuscaloosa,Bellagio Nails Spa,Nail Salons,$$,3.5,39,spa,48
11, al,tuscaloosa,A Grayceful Touch Massage,Massage Therapy,$$,5.0,3,spa,48
12, al,tuscaloosa,B.A.B.Y. Nail Spa,Nail Salons,$$,3.5,36,spa,48
13, al,tuscaloosa,Dustin Wright,Massage Therapy,0,5.0,1,spa,48
14, al,tuscaloosa,The Recovery Room - Cryo RTR and JW OMT,Massage Therapy,0,5.0,1,spa,48
15, al,tuscaloosa,Happiness Nails & Spa,Nail Salons,$,3.5,8,spa,48
16, al,tuscaloosa,Glam Salon & Blow Dry Bar,Hair Salons,0,4.5,4,spa,48
17, al,tuscaloosa,Image Makers,Nail Salons,$$,5.0,6,spa,48
18, al,tuscaloosa,New Creations Salon,Nail Salons,$$,4.5,23,spa,48
19, al,tuscaloosa,Skelton Chiropractic,Chiropractors,0,5.0,1,spa,48
0, ak,anchorage municipality,Adagio Day Spa,Day Spas,$$$,4.5,47,spa,200
1, ak,anchorage municipality,Ravens Nest Spa,Waxing,$$,5.0,23,spa,200
2, ak,anchorage municipality,Seaside Day Spa,Massage Therapy,0,5.0,19,spa,200
3, ak,anchorage municipality,Ice Spa,Massage,$$$,3.5,24,spa,200
4, ak,anchorage municipality,Wild Quartz Wellness,Massage Therapy,$$,5.0,6,spa,200
5, ak,anchorage municipality,The Skin Bar Hair and Body Boutique,Skin Care,$$,4.5,80,spa,200
6, ak,anchorage municipality,Ban Nuat Thai & Foot Massage,Massage,0,4.5,3,spa,200
7, ak,anchorage municipality,Pure Skincare Boutique,Skin Care,$$,5.0,6,spa,200
8, ak,anchorage municipality,TruBlue Therapeutic Studio,Massage Therapy,0,4.5,31,spa,200
9, ak,anchorage municipality,Allure Day Spa and Hair Design,Day Spas,$$$,3.0,85,spa,200
10, ak,anchorage municipality,The Body Cafe,Eyelash Service,0,5.0,2,spa,200
11, ak,anchorage municipality,Zen Acupressure,Massage,$$,4.5,26,spa,200
12, ak,anchorage municipality,Bella Day Spa & Hair Design,Day Spas,$$,4.5,6,spa,200
13, ak,anchorage municipality,Man Spa,Men's Hair Salons,$$$,5.0,2,spa,200
14, ak,anchorage municipality,June Spa,Massage,0,5.0,1,spa,200
15, ak,anchorage municipality,Sona Vita Medical Dayspa,Day Spas,0,5.0,7,spa,200
16, ak,anchorage municipality,Relax Alaska,Massage Therapy,0,4.5,3,spa,200
17, ak,anchorage municipality,Birch Mountain Anethesia,Anesthesiologists,0,5.0,3,spa,200
18, ak,anchorage municipality,Escape Salon and Spa,Hair Salons,$$,4.0,32,spa,200
19, ak,anchorage municipality,Encore Esthetics & Salon,Waxing,$$,5.0,11,spa,200
20, ak,anchorage municipality,ROSE HIP Nail Studio,Nail Salons,$$,4.0,61,spa,200
21, ak,anchorage municipality,Mel's Mobile Massage,Massage Therapy,0,5.0,1,spa,200
22, ak,anchorage municipality,North Star Touch,Massage,0,3.0,2,spa,200
23, ak,anchorage municipality,Frontier Chiropractic,Chiropractors,0,5.0,3,spa,200
24, ak,anchorage municipality,Spirit Path Yoga and Wellness,Acupuncture,0,5.0,7,spa,200
25, ak,anchorage municipality,Core Pilates,Pilates,0,5.0,3,spa,200
26, ak,anchorage municipality,Revive Skin & Hair Studio,Hair Salons,$$,5.0,8,spa,200
27, ak,anchorage municipality,Massage Now!,Massage,0,4.0,8,spa,200
28, ak,anchorage municipality,Inspire Physical Therapy,Physical Therapy,0,5.0,2,spa,200
29, ak,anchorage municipality,Feather Skin & Body Studio,Day Spas,$$,5.0,2,spa,200
30, ak,anchorage municipality,Accent of Style,Day Spas,$$$,4.0,7,spa,200
31, ak,anchorage municipality,Ambiance,Hair Salons,$$$$,2.5,6,spa,200
32, ak,anchorage municipality,Aleaka's Day Spa,Day Spas,$$,1.5,7,spa,200
33, ak,anchorage municipality,My My Nails,Nail Salons,$$,4.5,73,spa,200
34, ak,anchorage municipality,Open Space Alaska,Yoga,0,4.5,5,spa,200
35, ak,anchorage municipality,Sun Chinese massage,Massage,0,2.5,3,spa,200
36, ak,anchorage municipality,Signature Nails and Spa,Nail Salons,$$,3.5,37,spa,200
37, ak,anchorage municipality,Anchorage Affordable Massage,Massage Therapy,0,4.0,12,spa,200
38, ak,anchorage municipality,Thrive Integrative Medicine,Naturopathic/Holistic,0,5.0,1,spa,200
39, ak,anchorage municipality,Salon Alexis Simone,Hair Salons,$$,5.0,6,spa,200
40, ak,anchorage municipality,Konnekting Lynx LLC,Physical Therapy,$$,5.0,3,spa,200
41, ak,anchorage municipality,Regal Nails,Nail Salons,$$,4.5,14,spa,200
42, ak,anchorage municipality,Ambiance Hair Design & Day Spa,Day Spas,0,4.0,3,spa,200
43, ak,anchorage municipality,Arctic Dawn Massage and Wellness,Massage Therapy,0,3.0,2,spa,200
44, ak,anchorage municipality,Avè Holistic Health & Chiropractic,Chiropractors,0,5.0,1,spa,200
45, ak,anchorage municipality,Helena's Day Spa,Massage,$$,2.5,7,spa,200
46, ak,anchorage municipality,Arctic Chiropractic South,Chiropractors,0,5.0,3,spa,200
47, ak,anchorage municipality,Alaska Dermatology Laser & Skin Cancer Center,Medical Spas,0,1.5,7,spa,200
48, ak,anchorage municipality,Halo Salon,Hair Salons,$$,4.0,16,spa,200
49, ak,anchorage municipality,The Beauty Room,Hair Salons,$$,3.5,31,spa,200
50, ak,anchorage municipality,Better Health Chiropractic & Physical Rehab,Chiropractors,0,4.5,3,spa,200
51, ak,anchorage municipality,Paradise Cuts,Hair Salons,$$,5.0,1,spa,200
52, ak,anchorage municipality,Advanced Physical Therapy,Physical Therapy,0,2.0,3,spa,200
53, ak,anchorage municipality,Diamond Nails,Nail Salons,$$$,2.0,17,spa,200
54, ak,anchorage municipality,Sanctuary Therapeutic Massage,Massage Therapy,0,3.5,2,spa,200
55, ak,anchorage municipality,Vibe Styling Salon & Day Spa,Hair Salons,$$,4.0,13,spa,200
56, ak,anchorage municipality,Stay Sharp Hair Design,Hair Salons,$$$,5.0,18,spa,200
57, ak,anchorage municipality,Island Style Hair Design,Hair Salons,$$,5.0,3,spa,200
58, ak,anchorage municipality,Executive Nails Spa,Nail Salons,$$,4.0,16,spa,200
59, ak,anchorage municipality,True Life Chiropractic,Chiropractors,0,4.5,7,spa,200
60, ak,anchorage municipality,"Jayne Fortson, MD",Dermatologists,0,2.5,10,spa,200
61, ak,anchorage municipality,Elegant Nail & Spa,Nail Salons,$$,3.5,5,spa,200
62, ak,anchorage municipality,MiBoSo Massage,Massage,0,1.5,3,spa,200
63, ak,anchorage municipality,Tres Chic Salon,Hair Salons,0,2.0,21,spa,200
64, ak,anchorage municipality,Sensible Touch,Massage Therapy,0,1.0,2,spa,200
65, ak,anchorage municipality,Nails Studio,Nail Salons,$$$,4.0,14,spa,200
66, ak,anchorage municipality,Massage Envy - South Anchorage,Massage,$$,3.5,17,spa,200
67, ak,anchorage municipality,Hairplay Salon,Hair Salons,$$,3.5,30,spa,200
68, ak,anchorage municipality,Arctic Chiropractic and Physical Medicine,Chiropractors,0,5.0,1,spa,200
69, ak,anchorage municipality,Webb Chiropractic Wellness Center,Chiropractors,0,3.0,2,spa,200
70, ak,anchorage municipality,Lorraine's Luxurious Lash & Hair Services,Hair Salons,0,3.0,2,spa,200
71, ak,anchorage municipality,Today's Nails,Nail Salons,$$,2.5,57,spa,200
72, ak,anchorage municipality,Angie's True Colors Hair,Hair Stylists,$$,4.0,19,spa,200
73, ak,anchorage municipality,Jolie Nail Spa,Nail Salons,$$,3.0,18,spa,200
74, ak,anchorage municipality,Joan's Hair & Retail Salon,Hair Salons,0,5.0,1,spa,200
75, ak,anchorage municipality,"Rachel Alexander, LMT",Massage Therapy,0,4.5,2,spa,200
76, ak,anchorage municipality,Wellness Massage,Massage,0,1.0,1,spa,200
77, ak,anchorage municipality,Alaska Spine and Pain Center,Chiropractors,0,1.0,1,spa,200
78, ak,anchorage municipality,Regis Salon,Hair Salons,$$$,2.5,9,spa,200
79, ak,anchorage municipality,Studio La Tulipe,Day Spas,0,5.0,1,spa,200
0, ak,fairbanks north star borough,"Flor Banks, Licensed Massage Therapist",Massage Therapy,0,5.0,1,spa,1
0, ak,haines borough,Haines Bodywork & Restorative Massage,Massage Therapy,0,5.0,1,spa,1
0, ak,juneau city and borough,Glacier Salt Cave & Spa,Day Spas,$$,4.5,5,spa,17
1, ak,juneau city and borough,Northern Oasis Wellness Spa,Massage Therapy,0,5.0,2,spa,17
2, ak,juneau city and borough,Rejuvenation Salon & Spa,Massage,$$$,3.5,12,spa,17
3, ak,juneau city and borough,Juneau Therapeutic Massage & Spa,Nail Salons,0,5.0,1,spa,17
4, ak,juneau city and borough,Alaskan Serenity Massage Therapy,Massage,0,5.0,1,spa,17
5, ak,juneau city and borough,Misty Mountain Massage,Massage Therapy,0,5.0,1,spa,17
6, ak,juneau city and borough,Breath of Tranquility Massage Therapy,Massage Therapy,0,5.0,2,spa,17
7, ak,juneau city and borough,Chez Sante,Massage,0,4.5,2,spa,17
8, ak,juneau city and borough,Natural Balance Medical & Therapeutic Massage,Massage Therapy,0,5.0,1,spa,17
9, ak,juneau city and borough,The Nail Bar,Nail Salons,0,4.5,19,spa,17
10, ak,juneau city and borough,City Center Chiropractic,Sports Medicine,0,5.0,5,spa,17
11, ak,juneau city and borough,Nails By Amy,Nail Salons,0,4.5,6,spa,17
12, ak,juneau city and borough,Capital Hair & Nails,Hair Salons,$$,3.5,14,spa,17
13, ak,juneau city and borough,Conners-Allen Patricia O DC,Massage,0,5.0,1,spa,17
14, ak,juneau city and borough,Valley Chiropractic Clinic,Massage,$$,3.5,3,spa,17
15, ak,juneau city and borough,Better Health Chiropractic & Physical Rehab,Chiropractors,0,4.0,1,spa,17
16, ak,juneau city and borough,Salon 22-11,Hair Salons,$$$,3.5,10,spa,17
0, ak,kenai peninsula borough,Sea Glo Spa & Boutique,Skin Care,0,5.0,5,spa,3
1, ak,kenai peninsula borough,Mystic Rose Massage,Massage Therapy,0,5.0,4,spa,3
2, ak,kenai peninsula borough,Healing Hands Massage,Massage Therapy,0,5.0,2,spa,3
0, ak,sitka city and borough,Botanika Organic Spa,Nail Salons,$$,3.5,3,spa,3
1, ak,sitka city and borough,Baranof Chiropractic,Chiropractors,0,5.0,1,spa,3
2, ak,sitka city and borough,Sitka Wellness Center,Massage,0,3.0,1,spa,3
0, az,maricopa,K'Bella Spa and Wellnes,Day Spas,$$,4.5,21,spa,37
1, az,maricopa,Hands of Silk,Massage Therapy,0,5.0,4,spa,37
2, az,maricopa,Heavenly Hands of Maricopa,Massage Therapy,0,5.0,3,spa,37
3, az,maricopa,Enke Nails and Spa,Nail Salons,$$,4.0,45,spa,37
4, az,maricopa,Confident Skin Acne Clinic,Medical Spas,0,5.0,1,spa,37
5, az,maricopa,AZ Spine and Acupuncture,Chiropractors,0,5.0,4,spa,37
6, az,maricopa,San Tan Salon & Spa,Day Spas,$$,4.5,35,spa,37
7, az,maricopa,La Vida by Gregory,Hair Salons,$$,4.0,19,spa,37
8, az,maricopa,Trend Salon and Spa,Hair Salons,0,3.0,2,spa,37
9, az,maricopa,ISmile Nail & Spa,Nail Salons,$$,2.5,20,spa,37
10, az,maricopa,KJ Nails & Spa,Day Spas,$$,2.0,20,spa,37
11, az,maricopa,Serenity Nails & Spa By Rose,Nail Salons,$$,3.5,64,spa,37
12, az,maricopa,Nails 4 U,Nail Salons,0,3.0,9,spa,37
13, az,maricopa,Above and Beyond Nails & Spa by Jeannie,Nail Salons,$$,3.5,31,spa,37
14, az,maricopa,B-Happy Nails and Spa,Nail Salons,$$,3.0,49,spa,37
15, az,maricopa,Back and Bodyworks,Massage Therapy,0,5.0,1,spa,37
16, az,maricopa,Wynn Nails & Hair,Nail Salons,0,2.5,25,spa,37
17, az,maricopa,Altered Ego Salon & Spa,Hair Salons,$$,4.5,269,spa,37
18, az,maricopa,Elements Massage - Chandler West,Massage,$$,4.0,60,spa,37
19, az,maricopa,This Is Bliss Massage,Massage Therapy,0,5.0,2,spa,37
0, az,pima,Kachina Mineral Springs,Massage,$$,4.5,10,spa,4
1, az,pima,The Fix Med Spa,Medical Spas,0,4.0,1,spa,4
2, az,pima,Images Salon & Day Spa,Day Spas,0,1.0,3,spa,4
3, az,pima,Creative Flow Studios,Yoga,$,5.0,1,spa,4
0, ar,benton,The Skin Bar,Medical Spas,0,5.0,1,spa,16
1, ar,benton,Polished Nails & Spa,Nail Salons,0,4.0,1,spa,16
2, ar,benton,Atha Massage Clinic,Reflexology,0,5.0,1,spa,16
3, ar,benton,FLOATspa - Little Rock,Float Spa,0,4.5,3,spa,16
4, ar,benton,Asian Healing Massage,Massage,0,5.0,1,spa,16
5, ar,benton,Magic Touch Massage Therapy,Massage Therapy,0,2.5,3,spa,16
6, ar,benton,Euphoria Salon & Day Spa,Day Spas,$$,3.5,7,spa,16
7, ar,benton,Moderne Salon,Hair Salons,0,5.0,2,spa,16
8, ar,benton,"Reiki By DeboRA, LetThe Healing Begin",Reiki,0,5.0,4,spa,16
9, ar,benton,Better Nails & Spa,Nail Salons,0,3.0,3,spa,16
10, ar,benton,Sarah's Massage Studio & Spa,Massage,0,3.5,2,spa,16
11, ar,benton,SmartStyle,Hair Salons,0,5.0,1,spa,16
12, ar,benton,Jason Shivers Healing Arts,Reiki,$$,5.0,2,spa,16
13, ar,benton,La Belle Vie Boutique Salon,Hair Salons,0,1.0,1,spa,16
14, ar,benton,Supercuts,Hair Salons,0,2.5,4,spa,16
15, ar,benton,SmartStyle,Hair Salons,$,1.0,1,spa,16
0, ar,bradley,Elysium Natural Spa,Eyelash Service,$$,5.0,12,spa,105
1, ar,bradley,Time In A Bottle Day Spa,Day Spas,$$,3.5,5,spa,105
2, ar,bradley,Destiny Day Spa & Salon,Day Spas,$$,3.0,30,spa,105
3, ar,bradley,Serenity Day Spa & Tanning Salon,Tanning,$$,5.0,1,spa,105
4, ar,bradley,"Acts of Healing, Massage Therapy and Spa Treatments",Massage Therapy,0,5.0,1,spa,105
5, ar,bradley,A Touch For Health,Day Spas,$,4.0,1,spa,105
6, ar,bradley,The Zen Den,Day Spas,$$,5.0,2,spa,105
7, ar,bradley,Spa Concepts Salon and Spa,Hair Salons,0,4.5,3,spa,105
8, ar,bradley,Escape to Bliss,Massage,0,4.0,1,spa,105
9, ar,bradley,Good Hands Custom Swedish Massage,Massage Therapy,0,5.0,3,spa,105
10, ar,bradley,Tranquility Day Spa,Massage,$$,3.0,2,spa,105
11, ar,bradley,Spa Concepts,Nail Salons,$$$$,3.5,18,spa,105
12, ar,bradley,Advanced Sports Massage Therapy,Massage Therapy,0,5.0,1,spa,105
13, ar,bradley,My Spa My Way,Day Spas,$$,3.0,16,spa,105
14, ar,bradley,Tian Fu Lai Massage,Massage,0,4.5,4,spa,105
15, ar,bradley,Asia Massage-Bossier City ,Massage Therapy,0,4.5,10,spa,105
16, ar,bradley,Royal Asian Spa,Massage,$,5.0,1,spa,105
17, ar,bradley,Z Integrative Therapy,Massage Therapy,0,5.0,1,spa,105
18, ar,bradley,Spa Concepts Salon & Spa,Nail Salons,$$$,3.0,19,spa,105
19, ar,bradley,Healing Touch Therapeutic Services,Massage,0,5.0,1,spa,105
20, ar,bradley,California Nails & Day Spa,Nail Salons,$$,2.0,7,spa,105
21, ar,bradley,Wellness Massage,Massage Therapy,0,5.0,4,spa,105
22, ar,bradley,Relax Spa & Nail,Nail Salons,$$,3.0,4,spa,105
23, ar,bradley,My Friend's Place,Hair Salons,0,5.0,2,spa,105
24, ar,bradley,The Wall Center for Plastic Surgery,Medical Spas,$$$,4.0,5,spa,105
25, ar,bradley,Fixx Medical Spa,Medical Spas,0,5.0,1,spa,105
26, ar,bradley,Salon Sevenfifteen,Hair Salons,$$$,5.0,3,spa,105
27, ar,bradley,NV Massage,Massage,$$,1.0,1,spa,105
28, ar,bradley,Solar Nails,Nail Salons,0,3.0,2,spa,105
29, ar,bradley,Chemistry Hair Salon,Makeup Artists,$$,4.5,27,spa,105
30, ar,bradley,Nail Time & Spa,Nail Salons,$$,3.5,17,spa,105
31, ar,bradley,Asia Massage,Massage,$$,2.5,5,spa,105
32, ar,bradley,Solar Nails,Nail Salons,$$,3.5,19,spa,105
33, ar,bradley,Haute Nails,Nail Salons,$$,4.0,11,spa,105
34, ar,bradley,Christus St. Michael Health & Fitness Center,Gyms,$$,3.0,3,spa,105
35, ar,bradley,Salon WorX,Hair Stylists,$,5.0,2,spa,105
36, ar,bradley,Pure Color,Hair Stylists,$$,4.5,10,spa,105
