,State,City,Pop,PCI,price,rating,review,PP
238,il,greene,1543,34501,1.3333333333333333,3.6666666666666665,5.333333333333333,0.0038885288399222295
239,il,saline,6278,36996,1.6363636363636365,3.772727272727273,12.181818181818182,0.001752150366358713
240,il,randolph,4447,32226,1.1666666666666667,3.6666666666666665,5.666666666666667,0.0013492241960872497
241,il,sangamon,2333,43441,1.560747663551402,3.2663551401869158,57.32710280373832,0.04586369481354479
242,in,ripley,985,37430,1.3333333333333333,3.625,10.416666666666666,0.012182741116751269
243,in,vigo,3964,34509,1.4242424242424243,3.356060606060606,37.15151515151515,0.016649848637739658
244,in,scott,1721,33426,1.3793103448275863,3.8793103448275863,24.724137931034484,0.0168506682161534
245,in,allen,670,40471,1.3666666666666667,3.397222222222222,38.833333333333336,0.26865671641791045
246,in,randolph,4170,35269,1.1428571428571428,4.321428571428571,13.928571428571429,0.003357314148681055
247,in,clark,2715,40151,1.3823529411764706,3.573529411764706,30.5,0.012523020257826888
248,in,hendricks,1276,42937,1.3541666666666667,3.2604166666666665,36.645833333333336,0.03761755485893417
249,in,steuben,2859,36506,1.7777777777777777,3.888888888888889,44.888888888888886,0.0062959076600209865
250,in,vermillion,877,35532,1.4,3.5,6.6,0.005701254275940707
251,in,fayette,2600,35734,1.2222222222222223,2.6666666666666665,14.555555555555555,0.0034615384615384616
252,in,gibson,1168,40959,1.6,4.1,12.4,0.012842465753424657
253,in,floyd,4051,47171,1.323943661971831,3.295774647887324,30.239436619718308,0.017526536657615402
254,in,shelby,1129,39033,1.4615384615384615,4.076923076923077,19.153846153846153,0.011514614703277236
255,in,pike,875,36602,1.2727272727272727,3.3636363636363638,24.939393939393938,0.037714285714285714
256,in,greene,968,34568,1.2857142857142858,4.035714285714286,9.071428571428571,0.014462809917355372
257,in,washington,12149,33987,1.5833333333333333,4.0,12.75,0.0009877356161000904
258,in,warren,1209,42455,1.0,4.0,12.0,0.0024813895781637717
259,in,wabash,10054,38314,1.5,3.7083333333333335,21.083333333333332,0.0011935548040580863
260,in,tipton,5104,40206,1.2222222222222223,2.8333333333333335,8.11111111111111,0.0017633228840125393
261,in,sullivan,4097,31374,1.4545454545454546,3.6363636363636362,6.2727272727272725,0.002684891383939468
262,in,spencer,2248,39496,1.2307692307692308,3.1923076923076925,11.538461538461538,0.005782918149466192
263,in,porter,4825,45101,1.6470588235294117,3.573529411764706,59.76470588235294,0.007046632124352332
264,in,morgan,976,39004,1.5833333333333333,4.041666666666667,33.5,0.012295081967213115
265,in,montgomery,347,37697,1.25,4.0,10.75,0.011527377521613832
266,in,monroe,879,35012,1.0,3.8333333333333335,4.833333333333333,0.006825938566552901
267,in,marshall,319,36406,1.1666666666666667,3.0,10.166666666666666,0.018808777429467086
268,in,marion,28047,46320,1.4666666666666666,3.1166666666666667,12.566666666666666,0.0010696331158412664
269,in,madison,11879,33764,1.411764705882353,4.147058823529412,46.23529411764706,0.001431096893677919
270,in,lawrence,49046,34913,1.7560975609756098,4.117073170731707,200.59024390243903,0.0041797496228030825
271,in,knox,3535,41101,1.4545454545454546,3.0454545454545454,9.727272727272727,0.0031117397454031117
272,in,jasper,15568,40597,1.7272727272727273,3.9545454545454546,40.81818181818182,0.0007065775950668037
273,in,huntington,17019,37086,1.4666666666666666,3.9,26.8,0.0008813678829543451
274,in,hamilton,1580,64213,1.5064935064935066,3.6298701298701297,19.337662337662337,0.048734177215189876
275,in,fulton,318,36386,1.627906976744186,3.895348837209302,19.58139534883721,0.13522012578616352
276,in,franklin,25248,40595,1.2580645161290323,3.3225806451612905,27.741935483870968,0.0012278200253485424
277,in,elkhart,52367,38511,1.4594594594594594,3.265765765765766,30.873873873873872,0.002119655508239922
278,in,decatur,9843,38304,1.5,3.375,14.6875,0.00162552067459108
279,in,clinton,4717,34936,1.3333333333333333,2.5555555555555554,5.777777777777778,0.0019079923680305278
280,in,wayne,952,36972,1.6153846153846154,3.9615384615384617,46.38461538461539,0.01365546218487395
281,in,jefferson,1131,37002,1.625,3.5625,16.25,0.007073386383731211
282,in,lagrange,2748,34987,1.25,3.5,13.625,0.002911208151382824
283,in,adams,34460,35449,1.4666666666666666,3.933333333333333,14.0,0.00043528728961114336
284,in,union,962,34404,1.28,3.2933333333333334,33.77333333333333,0.07796257796257797
285,in,newton,794,36608,1.4,4.12,23.2,0.031486146095717885
286,in,howard,2558,36841,1.2765957446808511,3.4574468085106385,22.851063829787233,0.018373729476153244
287,in,brown,2647,40633,1.5545023696682465,3.8364928909952605,262.98104265402844,0.07971288250850019
288,in,orange,700,31901,1.4166666666666667,4.041666666666667,16.5,0.017142857142857144
289,in,delaware,3475,32666,1.7142857142857142,4.0,24.285714285714285,0.004028776978417266
290,in,jennings,1416,34177,1.3571428571428572,3.7857142857142856,9.857142857142858,0.009887005649717515
291,in,johnson,499,42691,1.6875,4.03125,20.875,0.03206412825651302
292,in,posey,3931,45646,1.2,3.3,6.9,0.0025438819638768763
293,in,cass,338,34954,1.3846153846153846,4.038461538461538,14.846153846153847,0.038461538461538464
294,in,owen,1095,33173,1.4838709677419355,3.6693548387096775,41.096774193548384,0.05662100456621005
295,in,benton,3128,39432,1.4141414141414141,3.323232323232323,29.464646464646464,0.03164961636828645
296,in,miami,1273,31354,1.9530516431924883,4.086854460093897,402.2018779342723,0.16732128829536527
297,in,jackson,532,38888,1.3,3.75,3.4,0.018796992481203006
298,in,noble,1915,34625,1.3333333333333333,4.333333333333333,7.333333333333333,0.003133159268929504
299,in,lake,2433,38485,1.6145833333333333,3.4322916666666665,104.125,0.03945745992601726
300,in,perry,30956,33711,1.36,4.0,18.92,0.0008075978808631606
301,in,clay,3540,33864,1.7096774193548387,4.17741935483871,111.2258064516129,0.008757062146892656
302,in,harrison,4132,37177,1.2142857142857142,3.5714285714285716,17.785714285714285,0.003388189738625363
303,in,st. joseph,75633,41274,1.5392156862745099,3.338235294117647,59.30392156862745,0.0013486176668914363
304,in,ohio,1930,35220,1.4795321637426901,3.3771929824561404,76.88888888888889,0.08860103626943006
305,in,grant,1031,35592,1.1842105263157894,3.6184210526315788,7.5,0.03685741998060136
306,in,tippecanoe,2357,34210,1.391304347826087,3.382608695652174,50.756521739130434,0.0487908358082308
307,in,boone,1446,62698,1.4666666666666666,3.9,44.13333333333333,0.01037344398340249
308,ks,lyon,523,33378,1.5,4.321428571428571,49.57142857142857,0.02676864244741874
309,ks,elk,743,39799,1.0,4.75,5.0,0.005383580080753701
310,ks,harvey,92,38197,1.4375,3.96875,20.5,0.17391304347826086
311,ks,sheridan,212,52677,1.4,3.45,6.7,0.04716981132075472
312,ks,neosho,263,35565,1.625,4.125,13.0,0.030418250950570342
313,ks,pottawatomie,197,48438,1.5294117647058822,3.4901960784313726,47.23529411764706,0.25888324873096447
314,ks,crawford,590,33475,1.0,4.0,5.5,0.003389830508474576
315,ks,franklin,347,37003,1.25,4.083333333333333,29.25,0.0345821325648415
316,ks,clay,70,39251,1.1666666666666667,3.5833333333333335,6.0,0.08571428571428572
317,ks,scott,2265,67443,1.2,3.4,14.6,0.006622516556291391
318,ks,pawnee,298,42814,1.1818181818181819,3.4545454545454546,4.0,0.03691275167785235
319,ks,grant,50,51243,1.1428571428571428,3.2857142857142856,5.285714285714286,0.14
320,ks,sherman,537,36625,1.125,3.5625,7.375,0.0148975791433892
321,ks,comanche,438,38696,1.36,3.24,11.12,0.05707762557077625
322,ks,jefferson,614,38324,1.5,4.0,5.0,0.003257328990228013
323,ks,thomas,54,39719,1.1764705882352942,3.0588235294117645,29.058823529411764,0.3148148148148148
324,ks,douglas,108,37883,1.5120481927710843,3.8313253012048194,53.83132530120482,1.537037037037037
325,ks,gove,153,53858,1.3,3.65,12.5,0.06535947712418301
326,ks,cheyenne,194,42686,1.0,4.833333333333333,4.666666666666667,0.015463917525773196
327,ks,wabaunsee,521,45431,1.3777777777777778,3.6333333333333333,37.17777777777778,0.08637236084452975
328,ks,smith,266,40583,1.0,4.416666666666667,9.0,0.022556390977443608
329,ks,morris,24,39588,1.375,4.0625,29.625,0.3333333333333333
330,ks,morton,439,38439,1.0,2.5,2.0,0.002277904328018223
331,ks,sumner,157,36574,1.3333333333333333,3.466666666666667,7.266666666666667,0.09554140127388536
332,ks,greenwood,464,40168,1.2,4.2,3.4,0.010775862068965518
333,ks,johnson,63,63277,1.2222222222222223,4.5,7.555555555555555,0.14285714285714285
334,ks,miami,545,41823,1.375,3.625,16.875,0.029357798165137616
335,ks,clark,140,51097,2.0,4.0,8.0,0.007142857142857143
336,ks,stanton,182,55496,1.4285714285714286,3.7142857142857144,19.071428571428573,0.07692307692307693
337,ks,reno,1506,36148,1.3666666666666667,4.083333333333333,15.966666666666667,0.0199203187250996
338,ks,haskell,1950,74156,2.0,4.25,3.5,0.0010256410256410256
339,ks,graham,52,49814,1.3333333333333333,2.5,2.6666666666666665,0.057692307692307696
340,ks,mitchell,256,49249,1.1428571428571428,3.7857142857142856,3.0,0.02734375
341,ks,lincoln,188,36138,1.4545454545454546,3.5,15.545454545454545,0.05851063829787234
342,ks,nemaha,153,50505,1.6,3.4,9.8,0.032679738562091505
343,ks,osage,242,36926,1.0,2.0,4.0,0.008264462809917356
344,ks,lane,226,79792,1.4583333333333333,3.7291666666666665,23.541666666666668,0.10619469026548672
345,ks,labette,72,37052,1.5454545454545454,4.045454545454546,12.636363636363637,0.1527777777777778
346,ks,kiowa,941,31897,1.5,3.5,8.333333333333334,0.012752391073326248
347,ks,kingman,2906,41913,1.0,3.1,9.8,0.0017205781142463868
348,ks,jewell,398,45261,1.2222222222222223,4.0,7.444444444444445,0.022613065326633167
349,ks,allen,174,36328,1.3519553072625698,3.4134078212290504,31.374301675977655,1.028735632183908
350,ks,harper,1333,44958,1.6,3.4,5.4,0.0037509377344336083
351,ks,leavenworth,36062,38217,1.3235294117647058,3.426470588235294,48.38235294117647,0.0009428206976873163
352,ks,hamilton,243,70366,1.0,4.166666666666667,3.0,0.012345679012345678
353,ks,ford,217,32681,1.6153846153846154,3.730769230769231,30.0,0.059907834101382486
354,ks,ellsworth,2999,38612,1.4,2.9,10.8,0.0016672224074691564
355,ks,ellis,2029,47125,1.0,3.25,18.25,0.001971414489896501
356,ks,cherokee,709,32957,1.5,3.875,26.333333333333332,0.01692524682651622
357,ks,atchison,10560,33996,1.4705882352941178,3.3823529411764706,15.294117647058824,0.0016098484848484848
358,ks,chase,436,41188,1.2142857142857142,4.107142857142857,8.5,0.03211009174311927
359,ks,chautauqua,93,40592,1.34375,3.734375,30.15625,0.34408602150537637
360,ks,greeley,296,49392,1.3076923076923077,3.173076923076923,15.153846153846153,0.08783783783783784
361,ks,linn,385,32225,1.2,4.0,7.0,0.025974025974025976
362,ks,jackson,451,36827,1.5,3.4375,10.375,0.017738359201773836
363,ks,mcpherson,13077,47435,1.3333333333333333,3.9,22.2,0.0011470520761642578
364,ks,logan,542,46771,1.3846153846153846,4.076923076923077,9.461538461538462,0.023985239852398525
365,ks,washington,1062,43948,1.3846153846153846,3.3230769230769233,18.8,0.06120527306967985
366,ks,wichita,389255,83074,1.5416666666666667,3.71875,61.182291666666664,0.0004932499261409616
367,ks,wilson,736,39854,1.6666666666666667,4.166666666666667,35.333333333333336,0.004076086956521739
368,ks,wallace,59,51833,1.25,3.5535714285714284,27.214285714285715,0.4745762711864407
369,ks,shawnee,65845,41498,1.7307692307692308,3.9927884615384617,170.94230769230768,0.0031589338598223098
370,ks,seward,63,36597,1.236842105263158,3.5,8.210526315789474,0.6031746031746031
371,ks,sedgwick,1641,50815,1.28125,3.171875,17.0625,0.019500304692260818
372,ks,stafford,956,56581,1.5,3.9166666666666665,12.25,0.012552301255230125
373,ks,riley,954,38338,1.403225806451613,3.411290322580645,31.467741935483872,0.0649895178197065
374,ks,russell,4463,52011,1.1,3.55,15.1,0.002240645305848084
375,ks,meade,1565,55983,1.6666666666666667,3.3333333333333335,6.5,0.0038338658146964857
376,ks,norton,2768,41647,1.3333333333333333,3.6666666666666665,6.0,0.002167630057803468
377,ks,osborne,1291,42878,1.3488372093023255,3.802325581395349,31.930232558139537,0.033307513555383424
378,ks,marion,1787,36386,1.0,3.5,2.0,0.0005595970900951316
379,ks,pratt,6630,45391,1.4285714285714286,3.3214285714285716,13.642857142857142,0.0021116138763197585
380,ks,republic,108,44780,1.5,4.083333333333333,8.666666666666666,0.05555555555555555
381,ks,ottawa,12267,36310,1.4666666666666666,3.6666666666666665,20.933333333333334,0.001222792858889704
382,ky,hickman,2156,44746,1.394736842105263,3.6184210526315788,11.026315789473685,0.017625231910946195
383,ky,union,5930,33296,1.3846153846153846,3.1794871794871793,44.87179487179487,0.03288364249578415
384,ky,morgan,2407,24605,1.375,4.1875,30.125,0.0033236393851267137
385,ky,martin,560,25670,1.5,4.25,3.0,0.007142857142857143
386,ky,marion,2872,31651,1.0,2.9,8.4,0.0017409470752089136
387,ky,livingston,219,33691,1.6,3.6333333333333333,37.13333333333333,0.0684931506849315
388,ky,jefferson,27997,44719,1.7085427135678393,4.042713567839196,174.90954773869348,0.007107904418330535
389,ky,jackson,1979,26195,1.2222222222222223,3.3333333333333335,4.555555555555555,0.004547751389590703
390,ky,henderson,28432,36154,1.5042735042735043,3.4871794871794872,24.504273504273506,0.004115081598199212
391,ky,russell,3245,31076,1.6,3.24,18.2,0.007704160246533128
392,ky,hardin,610,38575,1.4387755102040816,3.607142857142857,25.255102040816325,0.16065573770491803
393,ky,greenup,1116,36320,1.0,3.6,2.8,0.004480286738351254
394,ky,grayson,3944,30255,1.3333333333333333,3.5,8.6,0.0038032454361054766
395,ky,fulton,2176,32758,1.2857142857142858,2.857142857142857,4.714285714285714,0.003216911764705882
396,ky,franklin,8969,38667,1.2142857142857142,3.7857142857142856,24.714285714285715,0.0015609320994536737
397,ky,cumberland,1967,30581,1.0,2.0,1.0,0.0005083884087442806
398,ky,crittenden,3899,33019,1.2,3.5,10.4,0.0012823800974608873
399,ky,allen,176,28593,1.4,3.7333333333333334,12.6,0.08522727272727272
400,ky,clinton,1263,29631,1.4285714285714286,2.7142857142857144,6.142857142857143,0.0055423594615993665
401,ky,harlan,1531,27778,1.1666666666666667,3.1666666666666665,4.583333333333333,0.007838014369693011
402,ky,clay,1117,27255,1.0,1.5,3.0,0.0008952551477170994
403,ky,carlisle,1959,42485,1.28,3.36,28.72,0.03828483920367534
404,ky,butler,582,31131,1.3125,4.0,15.0,0.027491408934707903
405,la,washington,929,30972,1.2857142857142858,3.0,6.142857142857143,0.007534983853606028
406,la,lafayette,126143,53215,1.5777777777777777,3.591666666666667,49.48888888888889,0.0014269519513567936
407,la,livingston,1955,37337,1.1111111111111112,2.8333333333333335,7.555555555555555,0.004603580562659846
408,la,jackson,3725,32037,1.5238095238095237,3.6547619047619047,19.80952380952381,0.011275167785234899
409,la,franklin,6786,27693,1.4166666666666667,2.9166666666666665,6.333333333333333,0.0017683465959328027
410,la,natchitoches,17831,33525,1.8666666666666667,3.8,60.2,0.0008412315630082441
411,ma,essex,3789,57540,1.8235294117647058,3.5294117647058822,121.29411764705883,0.0044866719451042494
412,ma,plymouth,60803,56571,1.8125,3.4875,83.7125,0.0013157245530648158
413,ma,norfolk,11988,77194,1.6666666666666667,3.536231884057971,75.34782608695652,0.005755755755755756
414,ma,hampden,5220,44760,1.5923913043478262,3.567934782608696,51.46739130434783,0.03524904214559387
415,ma,worcester,185877,49121,1.6544502617801047,3.643979057591623,107.96858638743456,0.0010275612367318173
416,ma,nantucket,11327,106895,2.4166666666666665,3.7222222222222223,80.97222222222223,0.0031782466672552307
417,md,baltimore,602495,53832,1.896039603960396,4.0272277227722775,297.5693069306931,0.0003352724918878995
418,md,charles,1195,50620,1.7333333333333334,3.6,81.26666666666667,0.012552301255230125
419,md,frederick,72146,53601,1.536231884057971,3.63768115942029,105.3695652173913,0.0019127879577523356
420,md,somerset,1280,29709,1.8333333333333333,3.5277777777777777,179.77777777777777,0.0140625
421,me,york,13151,44437,1.7426470588235294,3.7463235294117645,124.86764705882354,0.010341418903505437
422,me,cumberland,8165,51659,1.8604651162790697,3.988372093023256,173.5,0.010532761788120024
423,me,franklin,1547,35108,1.8,4.233333333333333,82.4,0.009696186166774402
424,me,penobscot,1211,36425,1.9166666666666667,4.0,35.5,0.00990916597853014
425,me,hancock,2415,44349,1.934782608695652,3.967391304347826,180.67391304347825,0.01904761904761905
426,me,oxford,4101,33163,1.875,4.03125,26.1875,0.003901487442087296
427,me,lincoln,4908,44159,1.8,3.5,12.2,0.0010187449062754685
428,me,knox,792,42538,1.3846153846153846,3.8076923076923075,22.46153846153846,0.016414141414141416
429,me,waldo,860,36097,1.75,4.09375,90.75,0.018604651162790697
430,me,washington,1512,35752,1.6,4.15,28.8,0.006613756613756613
431,mi,macomb,90758,40077,1.5075376884422111,3.758793969849246,82.1608040201005,0.0021926441746182154
432,mi,iosco,3847,32125,1.5,3.7291666666666665,30.166666666666668,0.012477255003899143
433,mi,clinton,3538,39611,1.25,3.5,9.75,0.0011305822498586771
434,mi,leelanau,2025,61797,1.7164179104477613,3.7686567164179103,77.6268656716418,0.06617283950617284
435,mi,isabella,2249,31088,1.4545454545454546,3.606060606060606,42.06060606060606,0.014673188083592708
436,mi,ingham,2524,35503,1.7647058823529411,3.7941176470588234,49.88235294117647,0.006735340729001585
437,mi,huron,416,40869,1.2222222222222223,2.8333333333333335,11.666666666666666,0.021634615384615384
438,mi,schoolcraft,1798,34505,1.1111111111111112,3.2777777777777777,13.777777777777779,0.005005561735261402
439,mi,osceola,1841,31532,1.4285714285714286,3.5,8.428571428571429,0.0038022813688212928
440,mi,eaton,4132,36492,1.3571428571428572,4.035714285714286,24.785714285714285,0.003388189738625363
441,mi,kalkaska,4897,31621,1.4,3.65,18.4,0.0020420665713702267
442,mi,branch,1351,31693,1.3333333333333333,3.888888888888889,8.666666666666666,0.006661732050333087
443,mi,montcalm,3400,29737,1.3333333333333333,3.4166666666666665,12.333333333333334,0.0017647058823529412
444,mi,montmorency,1059,31075,1.3333333333333333,3.5,5.333333333333333,0.0028328611898017
445,mi,ogemaw,1180,30350,1.8235294117647058,3.8823529411764706,34.294117647058826,0.01440677966101695
446,mi,ontonagon,2220,33752,1.5,4.125,27.625,0.0036036036036036037
447,mi,livingston,2585,47921,1.489795918367347,3.3877551020408165,61.183673469387756,0.018955512572533847
448,mi,roscommon,4324,31989,1.8,3.1,31.0,0.001156336725254394
449,mi,sanilac,2311,32829,1.5,3.4166666666666665,22.166666666666668,0.0025962786672436176
450,mi,antrim,2095,39601,1.8461538461538463,3.769230769230769,60.07692307692308,0.006205250596658711
451,mi,shiawassee,2734,33682,1.6,4.166666666666667,28.266666666666666,0.005486466715435259
452,mi,tuscola,1948,32892,1.2142857142857142,3.0357142857142856,7.428571428571429,0.007186858316221766
453,mi,wexford,1103,31465,1.2,3.6,37.6,0.004533091568449683
454,mi,chippewa,211,29311,1.7222222222222223,4.194444444444445,58.388888888888886,0.08530805687203792
455,mi,mecosta,2676,28828,1.5,3.75,18.125,0.0029895366218236174
456,mi,presque isle,1575,33073,1.4,3.6,13.2,0.0031746031746031746
457,mi,bay,1126,36517,1.2307692307692308,3.8076923076923075,21.46153846153846,0.011545293072824156
458,mi,barry,3495,39022,1.5625,3.78125,24.0,0.004577968526466381
459,mi,charlevoix,2499,43027,1.9333333333333333,3.8333333333333335,71.2,0.006002400960384154
460,mi,berrien,5027,40046,1.6195652173913044,4.135869565217392,93.13586956521739,0.03660234732444798
461,mi,allegan,5034,38552,1.3529411764705883,2.9705882352941178,19.11764705882353,0.003377036154151768
462,mi,cheboygan,4712,33728,1.5,4.125,21.625,0.003395585738539898
463,mi,clare,3069,29615,1.1875,3.59375,25.3125,0.005213424568263278
464,mi,gladwin,2887,30730,1.0769230769230769,3.3461538461538463,8.23076923076923,0.004502944232767579
465,mi,hillsdale,8049,31050,1.5714285714285714,4.178571428571429,22.0,0.0017393465026711392
466,mi,houghton,7993,32322,1.5333333333333334,3.966666666666667,58.53333333333333,0.0018766420618040785
467,mi,ionia,10952,30260,1.2352941176470589,3.0294117647058822,11.058823529411764,0.001552227903579255
468,mi,jackson,32605,34054,1.489795918367347,3.3979591836734695,40.63265306122449,0.001502836988191995
469,mi,kalamazoo,76545,41547,1.4378698224852071,3.3550295857988166,62.467455621301774,0.0022078515905676398
470,mi,lapeer,8621,36820,1.588235294117647,3.735294117647059,42.11764705882353,0.00197192901055562
471,mi,manistee,6116,32946,1.6428571428571428,3.6785714285714284,49.5,0.002289077828646174
472,mi,marquette,20680,35194,1.625,3.765625,65.46875,0.0015473887814313346
473,mi,alpena,9963,35078,1.6875,4.0,42.5,0.0016059419853457794
474,mi,menominee,8108,37545,1.5294117647058822,3.911764705882353,41.411764705882355,0.002096694622594968
475,mi,mason,8458,35709,1.5625,3.15625,24.375,0.0018917001655237645
476,mi,arenac,853,32089,1.5,3.875,16.25,0.004689331770222743
477,mi,lake,5847,27540,1.1428571428571428,4.0,8.571428571428571,0.0023943902856165553
478,mi,alcona,913,32714,1.6888888888888889,3.8444444444444446,29.31111111111111,0.04928806133625411
479,mi,wayne,16896,36914,1.3428571428571427,3.5142857142857142,72.4,0.002071496212121212
480,mi,st. joseph,8355,32629,1.4259259259259258,3.388888888888889,91.0925925925926,0.006463195691202872
481,mi,baraga,3595,29722,1.5833333333333333,3.9166666666666665,12.583333333333334,0.003337969401947149
482,mi,saginaw,48323,34086,1.40625,3.2552083333333335,24.166666666666668,0.0019866316246921756
483,mi,otsego,4002,36169,1.25,3.25,21.5625,0.00399800099950025
484,mi,newaygo,2058,32273,1.3571428571428572,2.8214285714285716,14.928571428571429,0.006802721088435374
485,mi,muskegon,37287,33447,1.3975903614457832,3.2710843373493974,32.44578313253012,0.0022259768820232255
486,mi,monroe,19715,39996,1.6896551724137931,3.6551724137931036,41.10344827586207,0.0014709611970580776
487,mi,st. clair,5306,37646,1.5,3.55,21.7,0.0018846588767433095
488,mi,midland,41800,40836,1.5806451612903225,3.6451612903225805,49.225806451612904,0.0007416267942583732
489,mn,fillmore,478,41274,1.4,3.9,9.4,0.02092050209205021
490,mn,douglas,755,47165,1.6388888888888888,3.75,59.47222222222222,0.09536423841059603
491,mn,crow wing,2092,39815,1.6896551724137931,3.2758620689655173,23.482758620689655,0.013862332695984704
492,mn,itasca,133,37927,1.4838709677419355,3.6451612903225805,19.967741935483872,0.23308270676691728
493,mn,lincoln,200,45516,1.3333333333333333,4.0,6.333333333333333,0.03
494,mn,benton,827,38515,1.5,2.8333333333333335,15.0,0.02176541717049577
495,mn,big stone,268,49247,1.3333333333333333,3.0,8.333333333333334,0.011194029850746268
496,mn,morrison,198,38188,1.4166666666666667,2.9583333333333335,10.083333333333334,0.06060606060606061
497,mn,wright,126,43626,1.5,3.6710526315789473,15.236842105263158,0.30158730158730157
498,mn,clay,75,39771,1.5245901639344261,3.5737704918032787,33.82786885245902,1.6266666666666667
499,mn,lake,2221,43372,1.9333333333333333,4.033333333333333,50.6,0.00675371454299865
500,mn,hubbard,798,36535,1.564102564102564,3.608974358974359,21.73076923076923,0.09774436090225563
501,mn,otter tail,491,43755,1.8,3.0,14.8,0.010183299389002037
502,mn,kanabec,932,36612,1.4166666666666667,3.5416666666666665,6.333333333333333,0.012875536480686695
503,mn,lac qui parle,164,52937,1.5,4.35,6.7,0.06097560975609756
504,mn,washington,739,57716,1.6171875,3.3203125,66.4453125,0.17320703653585928
505,mn,murray,172,55025,1.6666666666666667,4.083333333333333,3.8333333333333335,0.03488372093023256
506,mn,norman,257,39225,1.5,4.75,4.0,0.007782101167315175
507,mn,rock,177,51342,1.3333333333333333,3.7777777777777777,15.11111111111111,0.05084745762711865
508,mn,martin,379,48864,1.6,3.9,11.2,0.013192612137203167
509,mn,sibley,252,43743,1.6647727272727273,3.8380681818181817,63.97727272727273,0.6984126984126984
510,mn,scott,145,51927,1.6428571428571428,3.857142857142857,35.214285714285715,0.09655172413793103
511,mn,stevens,72,54452,1.0,2.8125,8.875,0.1111111111111111
512,mn,todd,1438,37325,1.3333333333333333,3.5,3.6666666666666665,0.004172461752433936
513,mn,waseca,8904,44837,1.2727272727272727,3.409090909090909,9.181818181818182,0.0012353998203054807
514,mn,winona,26813,43901,1.5294117647058822,3.7941176470588234,37.23529411764706,0.000634020810800731
515,mn,wabasha,2477,43540,1.4,3.8,22.0,0.004037141703673799
516,mn,wadena,4094,35655,1.2307692307692308,3.6538461538461537,7.769230769230769,0.0031753786028334147
517,mn,aitkin,2001,35185,1.4285714285714286,3.5714285714285716,11.714285714285714,0.0034982508745627187
518,mn,anoka,17543,44544,1.4641148325358853,3.0789473684210527,37.899521531100476,0.011913583765604514
519,mn,becker,4912,42497,1.368421052631579,3.3026315789473686,15.210526315789474,0.007736156351791531
520,mn,beltrami,102,36353,1.6415094339622642,3.292452830188679,20.28301886792453,0.5196078431372549
521,mn,blue earth,3133,41843,1.0,3.4285714285714284,8.142857142857142,0.0022342802425789976
522,mn,carlton,1039,37416,1.5,3.90625,27.5625,0.015399422521655439
523,mn,carver,4960,62392,1.4285714285714286,3.7857142857142856,63.785714285714285,0.00282258064516129
524,mn,cook,563,46912,1.6666666666666667,3.6666666666666665,9.833333333333334,0.010657193605683837
525,mn,cottonwood,1245,45729,1.53125,3.359375,10.40625,0.02570281124497992
526,mn,dakota,308,52542,1.640625,3.7578125,43.53125,0.2077922077922078
527,mn,faribault,23851,39312,1.6,3.933333333333333,28.8,0.0006289044484507987
528,mn,freeborn,276,39340,1.6666666666666667,4.277777777777778,19.666666666666668,0.03260869565217391
529,mn,goodhue,1178,47511,1.4615384615384615,3.6923076923076925,12.461538461538462,0.011035653650254669
530,mn,clearwater,1799,38105,1.1666666666666667,2.6666666666666665,24.5,0.0033351862145636463
531,mn,houston,966,45395,1.3636363636363635,4.181818181818182,5.2727272727272725,0.011387163561076604
532,mn,grant,4152,47075,1.6464088397790055,3.734806629834254,89.62430939226519,0.04359344894026975
533,mn,rice,1377,38617,1.1428571428571428,3.2857142857142856,5.571428571428571,0.005083514887436456
534,mn,renville,1189,49426,1.3,4.4,9.2,0.008410428931875526
535,mn,ramsey,26928,47960,1.4087591240875912,3.2445255474452557,32.8978102189781,0.005087641117052882
536,mn,pipestone,4021,54075,1.5,3.875,11.375,0.001989554837105198
537,mn,nicollet,1151,44555,1.3636363636363635,3.772727272727273,34.81818181818182,0.009556907037358819
538,mn,roseau,2660,42816,1.375,3.5,4.25,0.0030075187969924814
539,mn,mahnomen,1242,34463,1.0,2.5,7.0,0.0008051529790660225
540,mn,le sueur,4019,42843,1.5,4.375,5.75,0.0009952724558347848
541,mn,kandiyohi,479,45733,1.4285714285714286,3.642857142857143,11.714285714285714,0.014613778705636743
542,mn,jackson,3201,49921,1.1428571428571428,3.0,7.0,0.0021868166198063107
543,mn,isanti,5901,38327,1.3333333333333333,2.9166666666666665,9.666666666666666,0.0010167768174885613
544,mn,marshall,13530,45141,1.7058823529411764,3.5294117647058822,15.764705882352942,0.0012564671101256467
545,mo,osage,1714,42259,1.5932203389830508,3.6186440677966103,55.52542372881356,0.03442240373395566
546,mo,howard,527,35953,2.0,3.375,8.25,0.007590132827324478
547,mo,washington,14055,26048,1.5833333333333333,3.9166666666666665,39.666666666666664,0.0008537886872998933
548,mo,sullivan,7108,42852,1.3333333333333333,3.388888888888889,17.22222222222222,0.0025323579065841305
549,mo,st. louis,302838,61078,1.7920353982300885,4.079646017699115,259.69026548672565,0.0007462735852171789
550,mo,st. charles,70764,46189,1.691588785046729,3.794392523364486,99.11682242990655,0.0030241365666157935
551,mo,st. clair,4698,28289,1.1428571428571428,3.5714285714285716,21.0,0.002979991485738612
552,mo,ray,28993,36379,1.1666666666666667,3.1666666666666665,12.416666666666666,0.0004138930086572621
