,State,City,name,cat,price,rating,review,BusinessType,Total
20, va,richmond,Hampton Inn Richmond-North/Ashland,Hotels,$$,4.0,22,hotel,219
21, va,richmond,Hilton Garden Inn Richmond Innsbrook,Hotels,$$,3.5,59,hotel,219
22, va,richmond,La Quinta by Wyndham Richmond-Midlothian,Hotels,$$,2.5,43,hotel,219
23, va,richmond,Hotel Greene,Mini Golf,0,4.0,42,hotel,219
24, va,richmond,Four Points by Sheraton Richmond Airport,Hotels,$$,3.0,42,hotel,219
25, va,richmond,Red Roof Inn Lexington - Richmond,Hotels,$$,2.5,36,hotel,219
26, va,richmond,Residence Inn Richmond Northwest/Short Pump,Hotels,$$,3.5,15,hotel,219
27, va,richmond,Virginia Crossings - Tapestry Collection by Hilton,Hotels,$$,3.5,23,hotel,219
28, va,richmond,TownePlace Suites by Marriott Richmond,Hotels,$$,3.5,27,hotel,219
29, va,richmond,Hampton Inn Richmond-Mechanicsville,Hotels,$$,3.5,26,hotel,219
30, va,richmond,Hyatt Place Richmond/Innsbrook,Hotels,$$,3.5,39,hotel,219
31, va,richmond,Country Inn & Suites,Hotels,$$,3.5,35,hotel,219
32, va,richmond,Fairfield Inn & Suites Richmond Airport,Hotels,$$,5.0,8,hotel,219
33, va,richmond,Hampton Inn Richmond - South,Hotels,$$,3.0,33,hotel,219
34, va,richmond,Holiday Inn Richmond South - City Gateway,Venues & Event Spaces,$$,2.0,52,hotel,219
35, va,richmond,Aloft Richmond West,Hotels,$$,2.5,107,hotel,219
36, va,richmond,Hyatt Place Richmond Airport,Hotels,$$,3.0,36,hotel,219
37, va,richmond,Holiday Inn Express Richmond E - Midlothian Trnpke,Venues & Event Spaces,$$,3.0,14,hotel,219
38, va,richmond,Quality Inn North,Hotels,$$,1.5,30,hotel,219
39, va,richmond,Courtyard Richmond North/Glen Allen,Hotels,$$,3.5,26,hotel,219
40, va,richmond,Comfort Suites Innsbrook,Hotels,$$,3.0,25,hotel,219
41, va,richmond,Hampton Inn Petersburg/Hopewell,Hotels,$$,3.5,12,hotel,219
42, va,richmond,Sheraton Richmond Airport Hotel,Hotels,$$,3.0,24,hotel,219
43, va,richmond,Amerisuites,Hotels,0,4.0,1,hotel,219
44, va,richmond,Comfort Suites At Virginia Center Commons,Hotels,$$,3.0,21,hotel,219
45, va,richmond,Baymont Inn And Suites Richmond,Hotels,$,2.0,8,hotel,219
46, va,richmond,Hilton Garden Inn Richmond South/Southpark,Hotels,$$,3.5,18,hotel,219
47, va,richmond,Courtyard by Marriott,Hotels,$$,3.0,38,hotel,219
48, va,richmond,Country Inn and Suites - Doswell,Hotels,$$,3.0,29,hotel,219
49, va,richmond,Hampton Inn Richmond - Airport,Hotels,$$,3.0,16,hotel,219
50, va,richmond,Best Western Plus Glen Allen Inn,Hotels,$$,2.5,21,hotel,219
51, va,richmond,Regency Inn and Suites,Hotels,$,1.0,4,hotel,219
52, va,richmond,Extended Stay America - Richmond - Innsbrook,Hotels,0,1.5,22,hotel,219
53, va,richmond,William Byrd Hotel Barber Shop,Barbers,$$,4.5,9,hotel,219
54, va,richmond,Extended Stay America - North Chesterfield - Arboretum,Hotels,$$,1.5,20,hotel,219
55, va,richmond,Courtyard by Marriott Richmond Chester,Hotels,$$,3.5,21,hotel,219
56, va,richmond,Quality Inn,Hotels,$$,4.0,5,hotel,219
57, va,richmond,Akaza Hotel Richmond,Hotels,$$,1.5,26,hotel,219
58, va,richmond,Fairfield Inn Richmond Chester,Hotels,$$,3.5,22,hotel,219
59, va,richmond,Hyatt Place Richmond Chester,Hotels,$$,3.0,30,hotel,219
60, va,richmond,Travelodge by Wyndham Glen Allen,Hotels,0,1.0,1,hotel,219
61, va,richmond,Rodeway Inn,Hotels,$,1.0,3,hotel,219
62, va,richmond,Days Inn by Wyndham Doswell At the Park,Hotels,$$,2.0,14,hotel,219
63, va,richmond,Motel 6 - Doswell,Hotels,$$,3.0,7,hotel,219
64, va,richmond,Knights Inn Glen Allen,Hotels,$,2.0,16,hotel,219
65, va,richmond,Hampton Inn Petersburg-Southpark Mall,Hotels,$$,2.5,22,hotel,219
66, va,richmond,The Jury's Inn,Hotels,0,3.5,6,hotel,219
67, va,richmond,Holiday Inn Petersburg North- Fort Lee,Hotels,$$,2.5,21,hotel,219
68, va,richmond,Town Motel,Hotels,$,1.0,1,hotel,219
69, va,richmond,Comfort Inn,Hotels,$$,2.5,15,hotel,219
70, va,richmond,Best Western Plus Hopewell Inn,Hotels,$$,3.5,17,hotel,219
71, va,richmond,Super 8 by Wyndham Midlothian/Richmond Area,Hotels,$$,2.0,8,hotel,219
72, va,richmond,Cadillac Motel,Hotels,0,3.0,1,hotel,219
73, va,richmond,Chesterfield Hotel,Hotels,0,1.0,1,hotel,219
74, va,richmond,Arriba de la Roca,Resorts,0,5.0,1,hotel,219
75, va,richmond,Comfort Inn South Chesterfield - Colonial Heights,Hotels,0,2.5,8,hotel,219
76, va,richmond,Econo Lodge,Hotels,$$,1.5,12,hotel,219
77, va,richmond,Motel 6,Hotels,0,1.0,1,hotel,219
78, va,richmond,Red Roof Inn,Hotels,$,2.5,3,hotel,219
79, va,richmond,Days Inn by Wyndham Ashland,Hotels,$$,2.0,10,hotel,219
0, va,roanoke,Hampton Inn & Suites Roanoke Downtown,Hotels,$$,4.5,34,hotel,69
1, va,roanoke,"The Hotel Roanoke & Conference Center, Curio By Hilton",Hotels,$$$,4.0,181,hotel,69
2, va,roanoke,Tru by Hilton Roanoke Hollins,Hotels,$$,4.5,14,hotel,69
3, va,roanoke,SpringHill Suites by Marriott Roanoke,Hotels,$$,4.0,12,hotel,69
4, va,roanoke,Hilton Garden Inn Roanoke,Hotels,$$,4.0,34,hotel,69
5, va,roanoke,Country Inn & Suites,Hotels,$$,4.0,38,hotel,69
6, va,roanoke,Hampton Inn & Suites Roanoke Airport,Hotels,$$,4.0,35,hotel,69
7, va,roanoke,Fairfield Inn & Suites Roanoke North,Hotels,$$,4.0,39,hotel,69
8, va,roanoke,Home2 Suites by Hilton Roanoke,Hotels,$$,3.5,25,hotel,69
9, va,roanoke,Best Western Plus Inn at Valley View,Hotels,$$,3.5,38,hotel,69
10, va,roanoke,Hampton Inn Salem,Hotels,$$,4.5,21,hotel,69
11, va,roanoke,Rose Hill Bed & Breakfast,Bed & Breakfast,0,5.0,23,hotel,69
12, va,roanoke,Holiday Inn Express Roanoke-Civic Center,Venues & Event Spaces,$$,3.0,12,hotel,69
13, va,roanoke,The King George Inn,Bed & Breakfast,$$,4.5,13,hotel,69
14, va,roanoke,Holiday Inn Express & Suites Salem,Venues & Event Spaces,$$,4.0,24,hotel,69
15, va,roanoke,Courtyard by Marriott Roanoke Airport,Hotels,$$,3.5,32,hotel,69
16, va,roanoke,Hyatt Place Roanoke Arp/Valley View,Hotels,$$,3.0,52,hotel,69
17, va,roanoke,La Quinta Inn by Wyndham Roanoke Salem,Hotels,$$,3.5,51,hotel,69
18, va,roanoke,Econo Lodge Civic Center,Hotels,$,3.5,21,hotel,69
19, va,roanoke,Roanoke Boutique Hotel,Bed & Breakfast,0,4.0,5,hotel,69
0, va,shenandoah,Big Meadows Lodge,Hotels,$$,2.5,58,hotel,19
1, va,shenandoah,Piney Hill Bed & Breakfast and Cottages,Bed & Breakfast,0,5.0,23,hotel,19
2, va,shenandoah,River's Bend Ranch,Venues & Event Spaces,0,5.0,16,hotel,19
3, va,shenandoah,Rosendale Inn,Bed & Breakfast,0,5.0,4,hotel,19
4, va,shenandoah,White Fence Bed & Breakfast,Bed & Breakfast,0,5.0,4,hotel,19
5, va,shenandoah,Mountainside Villas,Vacation Rentals,0,4.5,5,hotel,19
6, va,shenandoah,Absolute Perfect Escape,Vacation Rentals,0,3.5,9,hotel,19
7, va,shenandoah,Lydia Mountain Lodge & Log Cabins,Hotels,$$$,3.5,34,hotel,19
8, va,shenandoah,Budget Inn,Hotels,0,1.0,1,hotel,19
9, va,shenandoah,Regal Vistas,Vacation Rentals,0,5.0,1,hotel,19
10, va,shenandoah,Country View,Hotels,0,4.0,2,hotel,19
11, va,shenandoah,Massanutten Resort Golf Course,Hotels,0,4.5,2,hotel,19
12, va,shenandoah,Helms Mountain Hideaway,Resorts,0,5.0,1,hotel,19
13, va,shenandoah,Eagle Trace,Resorts,0,3.0,2,hotel,19
14, va,shenandoah,New Market Safety Rest Area South,Rest Stops,$,5.0,6,hotel,19
15, va,shenandoah,Breezy Mountain Song,Vacation Rentals,0,2.5,3,hotel,19
16, va,shenandoah,New Market Safety Rest Area North,Rest Stops,$,4.5,7,hotel,19
17, va,shenandoah,Massanutten House Rentals,Hotels,$$$,1.0,3,hotel,19
18, va,shenandoah,Economy Inn,Hotels,0,1.0,2,hotel,19
0, va,suffolk,Hilton Garden Inn Suffolk Riverfront,Hotels,$$,3.5,36,hotel,212
1, va,suffolk,Hilton Garden Inn Chesapeake/Suffolk,Hotels,$$,3.5,25,hotel,212
2, va,suffolk,Hampton Inn Suffolk,Hotels,0,4.0,1,hotel,212
3, va,suffolk,Comfort Suites Suffolk - Chesapeake,Hotels,$$,3.0,20,hotel,212
4, va,suffolk,Holiday Inn Express & Suites Suffolk,Venues & Event Spaces,$$,2.5,11,hotel,212
5, va,suffolk,Courtyard Suffolk Chesapeake,Hotels,$$,3.5,17,hotel,212
6, va,suffolk,TownePlace Suites Suffolk Chesapeake,Hotels,$$,3.5,7,hotel,212
7, va,suffolk,Fairfield Inn & Suites by Marriott Chesapeake Suffolk,Hotels,$$,4.0,6,hotel,212
8, va,suffolk,Glass Light Hotel,Hotels,0,5.0,17,hotel,212
9, va,suffolk,The Truitt House,Bed & Breakfast,0,5.0,4,hotel,212
10, va,suffolk,Super 8 by Wyndham Suffolk Tidewater,Hotels,$,2.5,6,hotel,212
11, va,suffolk,Hampton Inn & Suites Chesapeake-Square Mall,Hotels,$$,3.0,17,hotel,212
12, va,suffolk,The Smithfield Inn Restaurant & Tavern,Bed & Breakfast,$$,4.0,62,hotel,212
13, va,suffolk,Hilton Norfolk THE MAIN,Hotels,$$,3.5,106,hotel,212
14, va,suffolk,Hyatt Place Chesapeake/Greenbrier,Hotels,$$,4.0,89,hotel,212
15, va,suffolk,Hampton Inn & Suites Smithfield,Hotels,$$,3.5,20,hotel,212
16, va,suffolk,Candlewood Suites Chesapeake/Suffolk,Venues & Event Spaces,$$,2.0,10,hotel,212
17, va,suffolk,Smithfield Station,Hotels,$$,3.5,52,hotel,212
18, va,suffolk,Renaissance Portsmouth-Norfolk Waterfront Hotel,Hotels,$$,3.5,112,hotel,212
19, va,suffolk,Candlewood Suites Hampton,Hotels,$,4.0,17,hotel,212
20, va,suffolk,Hyatt Place Virginia Beach Town Center,Hotels,0,5.0,4,hotel,212
21, va,suffolk,SpringHill Suites Chesapeake Greenbrier,Hotels,$$,3.5,29,hotel,212
22, va,suffolk,Wingate By Wyndham Chesapeake,Hotels,$$,3.5,23,hotel,212
23, va,suffolk,Courtyard by Marriott Virginia Beach Norfolk,Hotels,$$,3.5,36,hotel,212
24, va,suffolk,Studios & Suites 4 Less,Hotels,0,1.5,3,hotel,212
25, va,suffolk,Candlewood Suites Newport News/Yorktown,Venues & Event Spaces,$$,4.0,8,hotel,212
26, va,suffolk,Hampton Inn Norfolk-Naval Base,Hotels,$$,3.0,43,hotel,212
27, va,suffolk,Suites And Studios For Less,Hotels,$$,1.5,4,hotel,212
28, va,suffolk,Best Western Plus Holiday Sands Inn & Suites,Hotels,$$,3.5,40,hotel,212
29, va,suffolk,Sleep Inn & Suites Chesapeake - Portsmouth,Hotels,$$,1.5,26,hotel,212
30, va,suffolk,Hampton Inn Hampton-Newport News,Hotels,$$,3.5,28,hotel,212
31, va,suffolk,Hampton Marina Hotel,Hotels,0,2.5,15,hotel,212
32, va,suffolk,Holiday Inn Newport News - Hampton,Hotels,$$,3.5,14,hotel,212
33, va,suffolk,Hampton Inn Norfolk/Virginia Beach,Hotels,$$,4.0,27,hotel,212
34, va,suffolk,Staybridge Suites Newport News-Yorktown,Hotels,$$,3.5,17,hotel,212
35, va,suffolk,Homewood Suites by Hilton Chesapeake-Greenbrier,Hotels,$$,3.0,27,hotel,212
36, va,suffolk,Hilton Garden Inn Hampton Coliseum Central,Hotels,$$,3.0,40,hotel,212
37, va,suffolk,Residence Inn by Marriott Newport News Airport,Hotels,$$,3.5,20,hotel,212
38, va,suffolk,Norfolk Waterside Marriott,Hotels,$$,2.5,156,hotel,212
39, va,suffolk,Delta Hotels by Marriott Norfolk Airport,Hotels,0,3.5,17,hotel,212
40, va,suffolk,Surrey House Country Inn,Hotels,0,3.0,1,hotel,212
41, va,suffolk,Holiday Inn Virginia Beach - Norfolk,Hotels,$$,2.5,80,hotel,212
42, va,suffolk,"The Founders Inn and Spa, Tapestry Collection by Hilton",Hotels,$$$,3.5,227,hotel,212
43, va,suffolk,Quality Inn Norfolk Naval Base,Hotels,$$,2.0,30,hotel,212
44, va,suffolk,The Bay Inn,Hotels,0,3.0,6,hotel,212
45, va,suffolk,Delta Hotels by Marriott Chesapeake Norfolk,Hotels,$$,3.0,54,hotel,212
46, va,suffolk,Homewood Suites by Hilton Virginia Beach/Norfolk Airport,Hotels,$$,3.5,31,hotel,212
47, va,suffolk,DoubleTree by Hilton Hotel Norfolk Airport,Hotels,$$,2.0,104,hotel,212
48, va,suffolk,Hilton Garden Inn Chesapeake/Greenbrier,Hotels,$$,2.5,38,hotel,212
49, va,suffolk,Days Inn by Wyndham Chesapeake,Hotels,$$,1.0,14,hotel,212
50, va,suffolk,The Westin Virginia Beach Town Center,Hotels,$$$,3.5,132,hotel,212
51, va,suffolk,Extended Stay America - Chesapeake - Crossways Blvd.,Hotels,$$,1.5,14,hotel,212
52, va,suffolk,Norfolk Plaza Hotel,Venues & Event Spaces,$$,2.0,28,hotel,212
53, va,suffolk,Navy Gateway Inns & Suites,Hotels,$,2.0,24,hotel,212
54, va,suffolk,Country Inn & Suites,Hotels,$$,2.5,25,hotel,212
55, va,suffolk,Days Inn by Wyndham Newport News City Center Oyster Point,Hotels,$,2.0,14,hotel,212
56, va,suffolk,Quality Inn,Hotels,$,1.0,13,hotel,212
57, va,suffolk,La Quinta Inn by Wyndham Norfolk Virginia Beach,Hotels,$$,2.5,37,hotel,212
58, va,suffolk,Quality Inn Little Creek,Hotels,$$,3.0,12,hotel,212
59, va,suffolk,DAYS INN AKA SUITES FOR LESS,Hotels,0,1.0,1,hotel,212
60, va,suffolk,Economy Inn,Hotels,$$,1.5,7,hotel,212
61, va,suffolk,Colonial Courts Motel,Hotels,$$,1.0,1,hotel,212
62, va,suffolk,Salt Ponds Marina Resort,Resorts,0,2.5,3,hotel,212
63, va,suffolk,Fountainside Cafe',Hotels,$$,3.0,1,hotel,212
64, va,suffolk,Country Inn & Suites,Hotels,$$,3.0,6,hotel,212
65, va,suffolk,WoodSprings Suites Virginia Beach,Hotels,$$,3.0,3,hotel,212
66, va,suffolk,Woodspring Suites,Hotels,0,1.5,3,hotel,212
67, va,suffolk,Econo Lodge Little Creek,Hotels,$,2.0,7,hotel,212
68, va,suffolk,Woodspring Suites,Hotels,0,1.0,5,hotel,212
69, va,suffolk,Value Place,Guest Houses,0,5.0,1,hotel,212
70, va,suffolk,Savannah Suites-News Port News,Hotels,0,2.0,3,hotel,212
71, va,suffolk,Red Roof Inn Hampton Coliseum & Convention Center,Hotels,$,1.5,22,hotel,212
72, va,suffolk,Days Inn by Wyndham Norfolk Military Circle,Hotels,$,1.0,31,hotel,212
73, va,suffolk,Red Roof Inn,Hotels,$,2.0,40,hotel,212
74, va,suffolk,Quality Inn,Hotels,$,1.0,5,hotel,212
75, va,suffolk,Motel 6 Virginia Beach,Hotels,$$,2.0,32,hotel,212
76, va,suffolk,Studios and Suites 4 Less,Hotels,0,1.0,2,hotel,212
77, va,suffolk,Hampton Inn Norfolk Airport,Hotels,$$,2.5,5,hotel,212
78, va,suffolk,Super 8 by Wyndham Norfolk/Chesapeake Bay,Hotels,$$,1.0,6,hotel,212
79, va,suffolk,Econo Lodge at Military Circle,Hotels,$$,2.0,9,hotel,212
0, va,surry,Surrey House Country Inn,Hotels,0,3.0,1,hotel,176
1, va,surry,Hampton Inn & Suites Smithfield,Hotels,$$,3.5,20,hotel,176
2, va,surry,The Smithfield Inn Restaurant & Tavern,Bed & Breakfast,$$,4.0,62,hotel,176
3, va,surry,Courtyard by Marriott Williamsburg Busch Gardens Area,Hotels,$$,4.0,38,hotel,176
4, va,surry,Courtyard by Marriott Newport News Airport,Hotels,$$,4.0,36,hotel,176
5, va,surry,The Hornsby House Inn,Bed & Breakfast,0,4.5,10,hotel,176
6, va,surry,Smithfield Station,Hotels,$$,3.5,52,hotel,176
7, va,surry,The Williamsburg Manor,Hotels,$$,4.5,17,hotel,176
8, va,surry,Hampton Inn Gloucester,Hotels,$$,4.0,12,hotel,176
9, va,surry,Inn At Warner Hall,Hotels,$$$,5.0,10,hotel,176
10, va,surry,Holiday Inn Express Williamsbrg Busch Gardens Area,Hotels,$$,4.0,24,hotel,176
11, va,surry,Holiday Inn Express Williamsburg North,Venues & Event Spaces,$$,4.0,19,hotel,176
12, va,surry,Fife and Drum Inn,Bed & Breakfast,$$,4.5,39,hotel,176
13, va,surry,Marriott's Manor Club at Ford's Colony,Hotels,$$$,4.0,79,hotel,176
14, va,surry,Comfort Suites Williamsburg Historic Area,Hotels,$$,4.0,32,hotel,176
15, va,surry,Aberdeen Farm,Venues & Event Spaces,0,5.0,1,hotel,176
16, va,surry,Newport News Marriott at City Center,Hotels,$$,3.0,74,hotel,176
17, va,surry,Hampton Inn & Suites Williamsburg Historic District,Hotels,$$,3.5,57,hotel,176
18, va,surry,Hilton Garden Inn Chesapeake/Suffolk,Hotels,$$,3.5,25,hotel,176
19, va,surry,Wakefield Inn,Hotels,$,4.0,1,hotel,176
20, va,surry,River's Rest Motel & Marina,Hotels,$$,2.5,2,hotel,176
21, va,surry,Sleep Inn Historic,Hotels,$$,3.5,23,hotel,176
22, va,surry,Quality Inn Gloucester,Hotels,$$,2.5,8,hotel,176
23, va,surry,Hampton Inn & Suites Williamsburg-Richmond Rd,Hotels,$$,3.5,17,hotel,176
24, va,surry,"Bluegreen Parkside Williamsburg, Ascend Resort Collection",Hotels,$$,3.0,10,hotel,176
25, va,surry,Embassy Suites by Hilton Williamsburg,Hotels,$$,2.5,86,hotel,176
26, va,surry,Cedars of Williamsburg Bed & Breakfast,Bed & Breakfast,0,4.5,44,hotel,176
27, va,surry,SpringHill Suites Williamsburg,Hotels,$$,3.0,42,hotel,176
28, va,surry,Comfort Inn,Hotels,$$,3.0,15,hotel,176
29, va,surry,Patriots Inn,Resorts,0,4.5,13,hotel,176
30, va,surry,Best Western Plus Newport News Inn & Suites,Hotels,$$,3.0,25,hotel,176
31, va,surry,Homewood Suites by Hilton Williamsburg,Hotels,$$,3.0,32,hotel,176
32, va,surry,Courtyard  By Marriott Newport News Yorktown,Hotels,$$,3.0,21,hotel,176
33, va,surry,Colonial Houses - Historic Lodging,Hotels,$$$,3.5,10,hotel,176
34, va,surry,The Colonies at Williamsburg,Resorts,0,4.0,41,hotel,176
35, va,surry,Days Inn & Suites Williamsburg Colonial,Hotels,$$,3.0,5,hotel,176
36, va,surry,The Williamsburg Winery,Hotels,$$,4.0,243,hotel,176
37, va,surry,Econo Lodge Inn & Suites Carrollton Smithfield,Hotels,$$,1.5,9,hotel,176
38, va,surry,Holiday Inn Club Vacations Williamsburg Resort,Hotels,$$,3.0,20,hotel,176
39, va,surry,Melody Inn Motel,Hotels,$,1.0,1,hotel,176
40, va,surry,MainStay Suites,Hotels,$$,2.5,34,hotel,176
41, va,surry,Host Inn,Hotels,$,3.0,2,hotel,176
42, va,surry,Bassett Motel,Hotels,$,3.0,7,hotel,176
43, va,surry,InTown Suites,Hotels,0,4.0,1,hotel,176
44, va,surry,Microtel Inn & Suites by Wyndham Newport News Airport,Hotels,$$,2.5,19,hotel,176
45, va,surry,Extended Stay America - Newport News - Oyster Point,Hotels,$$,2.0,13,hotel,176
46, va,surry,Club Wyndham Kingsgate,Resorts,$$$,3.0,74,hotel,176
47, va,surry,Quality Inn & Suites Williamsburg Central,Hotels,$,2.0,29,hotel,176
48, va,surry,Howard Johnson by Wyndham Williamsburg,Hotels,$$,1.5,48,hotel,176
49, va,surry,TownePlace Suites by Marriott Newport News Yorktown,Hotels,$$,2.5,13,hotel,176
50, va,surry,Jameson Inn & Suites,Hotels,$,2.0,22,hotel,176
51, va,surry,Red Roof Inn Yorktown,Hotels,$$,2.5,4,hotel,176
52, va,surry,Candlewood Suites Chesapeake/Suffolk,Venues & Event Spaces,$$,2.0,10,hotel,176
53, va,surry,InTown Suites,Hotels,$$,2.0,10,hotel,176
54, va,surry,Ft Eustis Inn,Hotels,0,1.5,2,hotel,176
55, va,surry,Super 8 by Wyndham Williamsburg/Historic Area,Hotels,$,2.5,25,hotel,176
56, va,surry,Patrick Henry Inn,Hotels,$$,2.5,3,hotel,176
57, va,surry,Point Plaza Suites at City Center,Hotels,$$,1.5,39,hotel,176
58, va,surry,Days Inn by Wyndham Williamsburg Historic Area,Hotels,$,2.0,33,hotel,176
59, va,surry,Greensprings Vacation Resort,Resorts,0,3.0,80,hotel,176
60, va,surry,Rodeway Inn & Suites,Hotels,$$,1.0,2,hotel,176
61, va,surry,Savannah Suites-News Port News,Hotels,0,2.0,3,hotel,176
62, va,surry,Travelodge by Wyndham Williamsburg Colonial Area,Hotels,0,1.0,1,hotel,176
63, va,surry,Travel Lodge,Hotels,0,1.0,1,hotel,176
64, va,surry,Colonial Courts Motel,Hotels,$$,1.0,1,hotel,176
65, va,surry,Snowland Gingerbread House at Great Wolf Lodge,Specialty Food,0,2.5,3,hotel,176
66, va,surry,Travel Lodge,Hotels,$$$,1.0,9,hotel,176
67, va,surry,Patriot B&B,Hotels,$$,1.0,1,hotel,176
68, va,surry,Suites And Studios For Less,Hotels,$$,1.5,4,hotel,176
69, va,surry,Key West Inn  - Newport News,Hotels,0,1.0,2,hotel,176
70, va,surry,Kingsmill Restaurants,Hotels,0,1.0,2,hotel,176
71, va,surry,DoubleTree by Hilton Hotel Williamsburg,Hotels,$$,3.0,99,hotel,176
72, va,surry,Applewood Colonial Bed & Breakfast,Bed & Breakfast,0,3.0,1,hotel,176
73, va,surry,Super 8 by Wyndham Newport News/Jefferson Ave,Hotels,0,1.0,4,hotel,176
74, va,surry,Tidewater Motel,Hotels,$$$$,1.0,4,hotel,176
75, va,surry,Williamsburg Plantation,Resorts,0,2.5,96,hotel,176
76, va,surry,Quality Suites Historic Area,Hotels,0,1.0,1,hotel,176
77, va,surry,Budget Lodge,Hotels,0,1.0,1,hotel,176
78, va,surry,America's Inn,Hotels,0,1.0,3,hotel,176
79, va,surry,Williamsburg Plantation Resort,Hotels,0,1.0,3,hotel,176
0, va,tazewell,Bluefield Inn,Venues & Event Spaces,$$,5.0,9,hotel,30
1, va,tazewell,Comfort Inn,Hotels,$,4.0,4,hotel,30
2, va,tazewell,Tazewell Motel,Hotels,0,3.0,1,hotel,30
3, va,tazewell,Holiday Inn Express & Suites Claypool Hill,Venues & Event Spaces,0,4.0,3,hotel,30
4, va,tazewell,Comfort Inn,Hotels,$$,3.5,17,hotel,30
5, va,tazewell,General Francis Marion Hotel,Hotels,$$,3.5,19,hotel,30
6, va,tazewell,Super 8 by Wyndham Richlands/Claypool Hill Area,Hotels,0,4.5,2,hotel,30
7, va,tazewell,Fincastle Motor Inn,Hotels,0,2.0,1,hotel,30
8, va,tazewell,The Collins House Inn,Bed & Breakfast,0,5.0,1,hotel,30
9, va,tazewell,Busted ATV Resort,Resorts,0,5.0,1,hotel,30
10, va,tazewell,Baker's Hill Inn,Bed & Breakfast,0,5.0,3,hotel,30
11, va,tazewell,Elkhorn Inn & Theater,Hotels,$$,4.0,4,hotel,30
12, va,tazewell,Cuz's Cabins and Resort,Resorts,0,3.5,2,hotel,30
13, va,tazewell,Big Walker Motel,Hotels,$,4.0,11,hotel,30
14, va,tazewell,Econo Lodge,Hotels,$$,3.0,13,hotel,30
15, va,tazewell,Econo Lodge Near Bluefield College,Hotels,$,3.0,4,hotel,30
16, va,tazewell,Quality Hotel and Conference Center,Hotels,$$,1.5,11,hotel,30
17, va,tazewell,Wild Willy's ATV Rezort,Resorts,0,4.0,2,hotel,30
18, va,tazewell,Count Gilu Motel,Hotels,0,3.0,2,hotel,30
19, va,tazewell,Budget Inn,Hotels,0,1.0,1,hotel,30
0, va,virginia beach,Comfort Inn & Suites Virginia Beach - Oceanfront,Hotels,$$,4.5,40,hotel,302
1, va,virginia beach,Residence Inn by Marriott Virginia Beach Town Center,Hotels,$$,5.0,4,hotel,302
2, va,virginia beach,Courtyard by Marriott Virginia Beach Oceanfront/South,Hotels,$$,3.5,78,hotel,302
3, va,virginia beach,Hilton Garden Inn Virginia Beach Town Center,Hotels,$$,3.5,70,hotel,302
4, va,virginia beach,Hyatt Place Virginia Beach Town Center,Hotels,0,5.0,4,hotel,302
5, va,virginia beach,Hilton Garden Inn Virginia Beach Oceanfront,Hotels,$$,3.5,78,hotel,302
6, va,virginia beach,The Westin Virginia Beach Town Center,Hotels,$$$,3.5,132,hotel,302
7, va,virginia beach,Hyatt Place Chesapeake/Greenbrier,Hotels,$$,4.0,89,hotel,302
8, va,virginia beach,Glass Light Hotel,Hotels,0,5.0,17,hotel,302
9, va,virginia beach,DoubleTree by Hilton Virginia Beach Oceanfront South,Hotels,0,3.0,5,hotel,302
10, va,virginia beach,Beach Spa Bed & Breakfast,Bed & Breakfast,$$$,4.5,33,hotel,302
11, va,virginia beach,Hampton Inn Norfolk/Virginia Beach,Hotels,$$,4.0,27,hotel,302
12, va,virginia beach,Crowne Plaza Virginia Beach Town Center,Hotels,$$,3.0,58,hotel,302
13, va,virginia beach,Holiday Inn & Suites Virginia Beach- North Beach,Hotels,$$,3.5,95,hotel,302
14, va,virginia beach,Econo Lodge Virginia Beach - On the Ocean,Hotels,$$,4.5,24,hotel,302
15, va,virginia beach,Hilton Virginia Beach Oceanfront,Hotels,$$$,3.0,206,hotel,302
16, va,virginia beach,Hilton Norfolk THE MAIN,Hotels,$$,3.5,106,hotel,302
17, va,virginia beach,The Breakers Resort Hotel,Hotels,$$,3.5,24,hotel,302
18, va,virginia beach,Hampton Inn Virginia Beach-Oceanfront South,Hotels,$$,3.0,62,hotel,302
19, va,virginia beach,Courtyard by Marriott Virginia Beach Norfolk,Hotels,$$,3.5,36,hotel,302
20, va,virginia beach,SpringHill Suites Chesapeake Greenbrier,Hotels,$$,3.5,29,hotel,302
21, va,virginia beach,Best Western Plus Sandcastle Beachfront Hotel,Hotels,$$,3.0,66,hotel,302
22, va,virginia beach,Schooner Inn,Hotels,$$,3.5,49,hotel,302
23, va,virginia beach,Econo Lodge Town Center,Hotels,$$,2.0,7,hotel,302
24, va,virginia beach,Sheraton Norfolk Waterside Hotel,Hotels,$$,3.0,181,hotel,302
25, va,virginia beach,Staybridge Suites Chesapeake - Virginia Beach,Hotels,$$,4.0,21,hotel,302
26, va,virginia beach,Page House Inn,Hotels,$$,4.5,11,hotel,302
27, va,virginia beach,Ocean Key Resort,Hotels,$$,3.5,24,hotel,302
28, va,virginia beach,Best Western Plus Holiday Sands Inn & Suites,Hotels,$$,3.5,40,hotel,302
29, va,virginia beach,The Historic Cavalier Hotel and Beach Club,Hotels,$$$$,4.0,76,hotel,302
30, va,virginia beach,Navy Lodges,Hotels,0,5.0,1,hotel,302
31, va,virginia beach,Quality Inn Little Creek,Hotels,$$,3.0,12,hotel,302
32, va,virginia beach,Hilton Garden Inn Chesapeake/Suffolk,Hotels,$$,3.5,25,hotel,302
33, va,virginia beach,Seahawk Motel,Hotels,$$,3.5,9,hotel,302
