,State,City,Pop,PCI,price,rating,review,Total,PP
1139,vt,windsor,3348,51248,2.0,4.222222222222222,54.388888888888886,73.0,0.02180406212664277
1140,vt,grand isle,2092,52279,1.6666666666666667,4.0,26.90909090909091,107.0,0.0511472275334608
1141,wa,yakima,93884,37846,1.5930232558139534,3.5232558139534884,56.151162790697676,295.0,0.0031421754505560054
1142,wa,spokane,219190,40028,1.7024390243902439,3.6463414634146343,94.78048780487805,687.0,0.0031342670742278388
1143,wa,walla walla,32986,39426,1.7419354838709677,4.0,124.58064516129032,104.0,0.003152852725398654
1144,wa,pacific,7219,37554,1.5625,4.0,152.0,64.0,0.008865493835711318
1145,wa,garfield,618,40606,1.5517241379310345,3.9827586206896552,69.65517241379311,118.0,0.19093851132686085
1146,wa,chelan,4222,45101,1.736842105263158,4.0,143.3684210526316,52.0,0.01231643770724775
1147,wa,snohomish,10185,46896,1.597883597883598,3.537037037037037,137.28571428571428,569.0,0.05586647029945999
1148,wa,kittitas,1493,37142,1.6363636363636365,3.878787878787879,95.0,86.0,0.05760214333556597
1149,wa,okanogan,2591,36553,1.9,3.95,32.1,28.0,0.010806638363566191
1150,wa,asotin,1294,40377,1.7333333333333334,3.9166666666666665,48.0,101.0,0.07805255023183925
1151,wi,rusk,411,38750,1.4285714285714286,3.4285714285714284,8.428571428571429,12.0,0.029197080291970802
1152,wi,lafayette,5979,41854,1.4680851063829787,3.8191489361702127,30.851063829787233,169.0,0.028265596253554105
1153,wi,grant,930,38957,1.1666666666666667,3.4166666666666665,3.8333333333333335,10.0,0.010752688172043012
1154,wi,dane,1047,52153,1.6428571428571428,3.7857142857142856,15.928571428571429,31.0,0.029608404966571154
1155,wi,dunn,5250,36749,1.740566037735849,3.8797169811320753,121.9245283018868,895.0,0.17047619047619048
1156,wi,burnett,862,37463,1.4666666666666666,3.6333333333333333,14.633333333333333,90.0,0.10440835266821345
1157,wi,washington,716,49977,1.7333333333333334,3.933333333333333,43.4,20.0,0.027932960893854747
1158,wi,florence,1951,48797,1.7058823529411764,3.9411764705882355,28.58823529411765,46.0,0.023577652485904665
1159,wi,calumet,1483,44584,1.5555555555555556,3.7222222222222223,12.555555555555555,19.0,0.012811867835468645
1160,wi,forest,1082,35826,1.6236559139784945,4.053763440860215,19.301075268817204,355.0,0.32809611829944546
1161,wi,marquette,537,36369,1.55,3.933333333333333,18.116666666666667,223.0,0.41527001862197394
1162,wi,pierce,818,41714,1.5,3.65,12.0,15.0,0.018337408312958436
1163,wi,langlade,449,38889,1.2,3.5,5.1,16.0,0.035634743875278395
1164,wi,buffalo,695,40637,1.6666666666666667,3.7666666666666666,33.733333333333334,70.0,0.10071942446043165
1165,wi,marathon,1105,43801,1.6511627906976745,3.6744186046511627,47.0,166.0,0.1502262443438914
1166,wi,douglas,728,37422,1.3333333333333333,3.1666666666666665,9.333333333333334,5.0,0.006868131868131868
1167,wi,oneida,4746,44723,1.5,3.78125,13.625,27.0,0.005689001264222503
1168,wi,pepin,717,43359,1.6,4.1,40.2,9.0,0.012552301255230125
1169,wi,richland,1259,38365,1.4,2.8,5.6,17.0,0.013502779984114376
1170,wi,rock,3211,38799,1.4375,3.5,25.979166666666668,133.0,0.04142011834319527
1171,wi,dodge,403,40794,1.3846153846153846,3.519230769230769,21.615384615384617,84.0,0.20843672456575682
1172,wi,trempealeau,1880,40883,1.5161290322580645,3.4193548387096775,20.06451612903226,78.0,0.04148936170212766
1173,wi,walworth,1713,41674,1.4285714285714286,3.857142857142857,55.07142857142857,24.0,0.014010507880910683
1174,wi,polk,4006,40951,1.5121951219512195,3.4390243902439024,31.73170731707317,231.0,0.057663504742885674
1175,wi,vernon,7678,36839,1.7142857142857142,3.5,39.285714285714285,31.0,0.004037509768168794
1176,wi,wood,759,41025,1.75,3.875,5.0,5.0,0.006587615283267457
1177,wi,price,221,41312,1.4285714285714286,3.5,7.714285714285714,14.0,0.06334841628959276
1178,wi,vilas,229,45830,1.523076923076923,3.7384615384615385,98.6,222.0,0.9694323144104804
1179,wi,chippewa,367,41329,1.4242424242424243,3.4015151515151514,31.87878787878788,176.0,0.47956403269754766
1180,wi,jackson,986,40515,1.4545454545454546,3.6363636363636362,14.909090909090908,12.0,0.012170385395537525
1181,wi,adams,1895,34448,1.4,3.35,11.4,11.0,0.005804749340369393
1182,wi,ashland,7897,35419,1.5714285714285714,3.9285714285714284,32.07142857142857,37.0,0.004685323540585032
1183,wi,barron,3321,42944,1.375,3.9375,11.125,12.0,0.0036133694670280035
1184,wi,bayfield,477,41456,2.0,3.7142857142857144,46.357142857142854,22.0,0.04612159329140461
1185,wi,brown,274,46364,1.565891472868217,3.4767441860465116,46.565891472868216,409.0,1.4927007299270072
1186,wi,eau claire,68866,42914,1.375,3.40625,34.025,234.0,0.0033979031742804866
1187,wi,fond du lac,42959,42235,1.7407407407407407,3.814814814814815,31.22222222222222,116.0,0.002700249074699132
1188,wi,lincoln,298,39220,1.75,4.25,25.416666666666668,38.0,0.12751677852348994
1189,wi,jefferson,8034,39794,1.5625,3.8125,24.875,33.0,0.004107542942494399
1190,wi,juneau,2658,33641,1.5833333333333333,3.2916666666666665,6.333333333333333,13.0,0.004890895410082769
1191,wi,kenosha,100164,40171,1.5448275862068965,3.413793103448276,50.02068965517241,464.0,0.00463240285931073
1192,wi,green lake,958,43012,1.9090909090909092,3.909090909090909,32.36363636363637,13.0,0.013569937369519834
1193,wi,la crosse,51567,43802,1.6935483870967742,3.5,40.225806451612904,223.0,0.00432447107646363
1194,wi,waupaca,5896,41358,1.6923076923076923,4.0,33.69230769230769,47.0,0.007971506105834464
1195,wi,kewaunee,2848,43908,1.5,3.4,13.4,13.0,0.004564606741573034
1196,wi,washburn,2047,42461,1.3076923076923077,3.6923076923076925,21.23076923076923,17.0,0.008304836345872008
1197,wi,sheboygan,48180,45449,1.7555555555555555,3.7888888888888888,53.48888888888889,172.0,0.0035699460356994604
1198,wi,racine,77432,42596,1.4867256637168142,3.3893805309734515,47.982300884955755,356.0,0.004597582394875504
1199,wi,waukesha,72549,62113,1.6650717703349283,3.5430622009569377,55.60765550239235,771.0,0.010627300169540586
1200,wi,oconto,4517,40612,1.375,3.375,13.5,9.0,0.0019924728802302415
1201,wi,monroe,10567,36355,1.6470588235294117,3.7058823529411766,28.235294117647058,34.0,0.0032175641146966975
1202,wi,marinette,10608,39004,1.8,4.0,42.8,64.0,0.006033182503770739
1203,wi,manitowoc,32627,43040,1.34375,3.65625,28.78125,76.0,0.0023293591197474485
1204,wi,portage,10437,39883,1.6363636363636365,3.8181818181818183,34.81818181818182,42.0,0.004024144869215292
1205,wi,milwaukee,592025,42118,1.849740932642487,3.961139896373057,175.7979274611399,1500.0,0.0025336767872978336
1206,wv,wayne,1392,29049,1.0,2.75,2.0,5.0,0.0035919540229885057
1207,wv,morgan,30955,30670,1.0,2.909090909090909,4.363636363636363,19.0,0.0006137942174123728
1208,wv,mason,938,28756,1.0833333333333333,3.5,5.833333333333333,17.0,0.01812366737739872
1209,wv,logan,1511,32521,1.2222222222222223,4.333333333333333,4.555555555555555,13.0,0.008603573792190603
1210,wv,clay,448,28882,1.4318181818181819,3.34375,27.431818181818183,635.0,1.4174107142857142
1211,wy,laramie,32473,49426,1.5666666666666667,3.5833333333333335,72.3,81.0,0.0024943799464170234
1212,wy,sheridan,17849,53543,1.7333333333333334,4.033333333333333,58.666666666666664,61.0,0.0034175584066334246
